onset	duration	trial_type	expected_response	given_response	response_time
 0.000	 2.070	ITI	0	0	 0.000
 2.070	 0.557	betty	0	0	 0.000
 2.627	 0.796	answer	2	2	 0.734
 3.423	 8.675	ITI	0	0	 0.000
 12.098	 0.477	betty	0	0	 0.000
 12.575	 1.114	answer	2	2	 1.112
 13.689	 7.960	ITI	0	0	 0.000
 21.649	 0.477	anne	0	0	 0.000
 22.126	 0.955	answer	1	3	 0.897
 23.081	 7.560	ITI	0	0	 0.000
 30.641	 0.796	anne	0	0	 0.000
 31.437	 1.273	answer	1	3	 1.244
 32.710	 6.925	ITI	0	0	 0.000
 39.635	 0.557	chloe	0	0	 0.000
 40.192	 1.035	answer	3	2	 0.985
 41.227	 7.878	ITI	0	0	 0.000
 49.105	 0.876	chloe	0	0	 0.000
 49.981	 1.353	answer	3	2	 1.326
 51.334	 9.869	ITI	0	0	 0.000
 61.203	 0.716	betty	0	0	 0.000
 61.919	 1.273	answer	2	2	 1.252
 63.192	 8.118	ITI	0	0	 0.000
 71.310	 0.478	chloe	0	0	 0.000
 71.788	 0.796	answer	3	3	 0.757
 72.584	 7.640	ITI	0	0	 0.000
 80.224	 0.716	anne	0	0	 0.000
 80.940	 1.432	answer	1	3	 1.355
 82.372	 6.925	ITI	0	0	 0.000
 89.297	 0.716	anne	0	0	 0.000
 90.013	 0.717	answer	1	1	 0.660
 90.730	 7.878	ITI	0	0	 0.000
 98.608	 0.478	betty	0	0	 0.000
 99.086	 0.875	answer	2	2	 0.799
 99.961	 7.800	ITI	0	0	 0.000
 107.761	 0.557	betty	0	0	 0.000
 108.318	 1.273	answer	2	1	 1.205
 109.591	 8.595	ITI	0	0	 0.000
 118.186	 0.637	chloe	0	0	 0.000
 118.823	 0.398	answer	3	3	 0.336
 119.221	 10.108	ITI	0	0	 0.000
 129.329	 0.796	chloe	0	0	 0.000
 130.125	 1.432	answer	3	3	 1.404
 131.557	 7.799	ITI	0	0	 0.000
 139.356	 0.557	anne	0	0	 0.000
 139.913	 1.752	answer	1	1	 1.684
 141.665	 7.083	ITI	0	0	 0.000
 148.748	 0.716	anne	0	0	 0.000
 149.464	 2.069	answer	1	1	 2.025
 151.533	 7.003	ITI	0	0	 0.000
 158.536	 0.717	betty	0	0	 0.000
 159.253	 1.035	answer	2	2	 1.032
 160.288	 7.242	ITI	0	0	 0.000
 167.530	 0.398	betty	0	0	 0.000
 167.928	 1.194	answer	2	2	 1.153
 169.122	 7.481	ITI	0	0	 0.000
 176.603	 0.637	chloe	0	0	 0.000
 177.240	 0.477	answer	3	3	 0.409
 177.717	 8.277	ITI	0	0	 0.000
 185.994	 0.477	anne	0	0	 0.000
 186.471	 1.353	answer	1	1	 1.350
 187.824	 8.357	ITI	0	0	 0.000
 196.181	 0.876	chloe	0	0	 0.000
 197.057	 0.557	answer	3	1	 0.522
 197.614	 7.640	ITI	0	0	 0.000
 205.254	 0.796	anne	0	0	 0.000
 206.050	 2.069	answer	1	3	 2.041
 208.119	 7.163	ITI	0	0	 0.000
 215.282	 0.637	betty	0	0	 0.000
 215.919	 1.114	answer	2	2	 1.040
 217.033	 7.162	ITI	0	0	 0.000
 224.195	 0.637	betty	0	0	 0.000
 224.832	 0.875	answer	2	2	 0.827
 225.707	 8.119	ITI	0	0	 0.000
 233.826	 0.795	chloe	0	0	 0.000
 234.621	 1.194	answer	3	2	 1.186
 235.815	 7.242	ITI	0	0	 0.000
 243.057	 0.716	anne	0	0	 0.000
 243.773	 0.557	answer	1	1	 0.508
 244.330	 7.960	ITI	0	0	 0.000
 252.290	 0.557	anne	0	0	 0.000
 252.847	 0.636	answer	1	3	 0.580
 253.483	 7.799	ITI	0	0	 0.000
 261.282	 0.398	betty	0	0	 0.000
 261.680	 1.353	answer	2	2	 1.347
 263.033	 8.676	ITI	0	0	 0.000
 271.709	 0.875	chloe	0	0	 0.000
 272.584	 0.875	answer	3	1	 0.865
 273.459	 6.367	ITI	0	0	 0.000
 279.826	 0.796	chloe	0	0	 0.000
 280.622	 0.477	answer	3	3	 0.467
 281.099	 8.835	ITI	0	0	 0.000
 289.934	 0.477	betty	0	0	 0.000
 290.411	 0.796	answer	2	2	 0.734
 291.207	 7.721	ITI	0	0	 0.000
 298.928	 0.716	anne	0	0	 0.000
 299.644	 1.751	answer	1	1	 1.693
 301.395	 7.639	ITI	0	0	 0.000
 309.034	 0.478	chloe	0	0	 0.000
 309.512	 1.273	answer	3	2	 1.247
 310.785	 7.880	ITI	0	0	 0.000
 318.665	 0.557	anne	0	0	 0.000
 319.222	 0.557	answer	1	3	 0.511
 319.779	 8.197	ITI	0	0	 0.000
 327.976	 0.875	chloe	0	0	 0.000
 328.851	 1.274	answer	3	1	 1.256
 330.125	 6.924	ITI	0	0	 0.000
 337.049	 0.557	betty	0	0	 0.000
 337.606	 1.274	answer	2	2	 1.223
 338.880	 5.729	ITI	0	0	 0.000
 344.609	 4.138	END	0	0	 0.000
