onset	duration	trial_type	file	expected_answer	answer	reaction_time
0.0	2.069	ITI	Rien	0	0	0.0
2.069	0.4849206349206349	betty	214_voyelle	0	0	0.0
2.553920634920635	2.3970793650793647	answer	Rien	-2	3	2.3970793650793647
4.951	7.1450000000000005	ITI	Rien	0	0	0.0
12.096	0.3878458049886621	betty	214_pouvez	0	0	0.0
12.483845804988663	1.8311541950113366	answer	Rien	-2	2	1.8311541950113366
14.315	7.331999999999999	ITI	Rien	0	0	0.0
21.647	0.4126303854875283	anne	182_toussez	0	0	0.0
22.059630385487527	0.7213696145124722	answer	Rien	-1	1	0.7213696145124722
22.781	7.859000000000002	ITI	Rien	0	0	0.0
30.64	0.7627664399092969	anne	182_mardi	0	0	0.0
31.402766439909296	2.9262335600907043	answer	Rien	-1	3	2.9262335600907043
34.329	5.305	ITI	Rien	0	0	0.0
39.634	0.464625850340136	chloe	233_penser	0	0	0.0
40.098625850340134	1.896374149659863	answer	Rien	-3	3	1.896374149659863
41.995	7.109999999999999	ITI	Rien	0	0	0.0
49.105	0.8311337868480726	chloe	233_francais	0	0	0.0
49.93613378684807	2.7628662131519306	answer	Rien	-3	2	2.7628662131519306
52.699	8.502000000000002	ITI	Rien	0	0	0.0
61.201	0.6545351473922902	betty	214_jeudi	0	0	0.0
61.85553514739229	4.2394648526077106	answer	Rien	-2	2	4.2394648526077106
66.095	5.213999999999999	ITI	Rien	0	0	0.0
71.309	0.4357142857142857	chloe	233_hallo	0	0	0.0
71.74471428571428	2.3142857142857167	answer	Rien	-3	1	2.3142857142857167
74.059	6.162999999999997	ITI	Rien	0	0	0.0
80.222	0.6176643990929706	anne	182_quatre	0	0	0.0
80.83966439909297	2.9333356009070286	answer	Rien	-1	1	2.9333356009070286
83.773	5.52300000000001	ITI	Rien	0	0	0.0
89.296	0.6878231292517006	anne	182_lundi	0	0	0.0
89.9838231292517	3.807176870748293	answer	Rien	-1	2	3.807176870748293
93.791	4.8160000000000025	ITI	Rien	0	0	0.0
98.607	0.42	betty	214_partie	0	0	0.0
99.027	2.2519999999999953	answer	Rien	-2	3	2.2519999999999953
101.279	6.481000000000009	ITI	Rien	0	0	0.0
107.76	0.5071655328798186	betty	214_neutre	0	0	0.0
108.26716553287983	3.2978344671201683	answer	Rien	-2	3	3.2978344671201683
111.565	6.6200000000000045	ITI	Rien	0	0	0.0
118.185	0.5902040816326529	chloe	233_toussez	0	0	0.0
118.77520408163265	2.2017959183673526	answer	Rien	-3	2	2.2017959183673526
120.977	8.349999999999994	ITI	Rien	0	0	0.0
129.327	0.7329705215419501	chloe	233_quatre	0	0	0.0
130.05997052154194	2.9390294784580533	answer	Rien	-3	3	2.9390294784580533
132.999	6.3559999999999945	ITI	Rien	0	0	0.0
139.355	0.483061224489796	anne	182_partie	0	0	0.0
139.8380612244898	0.966938775510215	answer	Rien	-1	1	0.966938775510215
140.805	7.9410000000000025	ITI	Rien	0	0	0.0
148.746	0.6468934240362811	anne	182_voyelle	0	0	0.0
149.3928934240363	1.360106575963698	answer	Rien	-1	1	1.360106575963698
150.753	7.7830000000000155	ITI	Rien	0	0	0.0
158.536	0.6852380952380952	betty	214_mardi	0	0	0.0
159.2212380952381	2.7197619047618957	answer	Rien	-2	3	2.7197619047618957
161.941	5.586999999999989	ITI	Rien	0	0	0.0
167.528	0.33918367346938777	betty	214_penser	0	0	0.0
167.86718367346938	3.8198163265306277	answer	Rien	-2	2	3.8198163265306277
171.687	4.914999999999992	ITI	Rien	0	0	0.0
176.602	0.5778684807256236	chloe	233_partie	0	0	0.0
177.17986848072562	2.785131519274387	answer	Rien	-3	3	2.785131519274387
179.965	6.026999999999987	ITI	Rien	0	0	0.0
185.992	0.4461678004535147	anne	182_penser	0	0	0.0
186.4381678004535	1.422832199546491	answer	Rien	-1	1	1.422832199546491
187.861	8.319000000000017	ITI	Rien	0	0	0.0
196.18	0.7930385487528344	chloe	233_lundi	0	0	0.0
196.97303854875284	3.177961451247171	answer	Rien	-3	3	3.177961451247171
200.151	5.100999999999999	ITI	Rien	0	0	0.0
205.252	0.7290702947845805	anne	182_jeudi	0	0	0.0
205.9810702947846	0.9999297052154077	answer	Rien	-1	1	0.9999297052154077
206.981	8.300000000000011	ITI	Rien	0	0	0.0
215.281	0.5675963718820861	betty	214_lundi	0	0	0.0
215.84859637188208	1.9984036281179272	answer	Rien	-2	3	1.9984036281179272
217.847	6.347999999999985	ITI	Rien	0	0	0.0
224.195	0.6146031746031746	betty	214_francais	0	0	0.0
224.80960317460315	2.2473968253968337	answer	Rien	-2	3	2.2473968253968337
227.057	6.767000000000024	ITI	Rien	0	0	0.0
233.824	0.7373015873015873	chloe	233_jeudi	0	0	0.0
234.5613015873016	2.6076984126983973	answer	Rien	-3	3	2.6076984126983973
237.169	5.887999999999977	ITI	Rien	0	0	0.0
243.057	0.6907256235827665	anne	182_neutre	0	0	0.0
243.74772562358277	1.4072743764172344	answer	Rien	-1	1	1.4072743764172344
245.155	7.13300000000001	ITI	Rien	0	0	0.0
252.288	0.4803174603174603	anne	182_pouvez	0	0	0.0
252.76831746031746	2.7826825396825257	answer	Rien	-1	3	2.7826825396825257
255.551	5.7309999999999945	ITI	Rien	0	0	0.0
261.282	0.317687074829932	betty	214_hallo	0	0	0.0
261.5996870748299	2.5253129251701125	answer	Rien	-2	3	2.5253129251701125
264.125	7.581999999999994	ITI	Rien	0	0	0.0
271.707	0.7879138321995465	chloe	233_neutre	0	0	0.0
272.49491383219953	2.1560861678004812	answer	Rien	-3	2	2.1560861678004812
274.651	5.173999999999978	ITI	Rien	0	0	0.0
279.825	0.7115419501133787	chloe	233_voyelle	0	0	0.0
280.53654195011336	3.2684580498866467	answer	Rien	-3	3	3.2684580498866467
283.805	6.1270000000000095	ITI	Rien	0	0	0.0
289.932	0.4214739229024944	betty	214_toussez	0	0	0.0
290.35347392290254	2.495526077097452	answer	Rien	-2	3	2.495526077097452
292.849	6.076999999999998	ITI	Rien	0	0	0.0
298.926	0.6693197278911565	anne	182_francais	0	0	0.0
299.59531972789114	3.2516802721088425	answer	Rien	-1	1	3.2516802721088425
302.847	6.1860000000000355	ITI	Rien	0	0	0.0
309.033	0.4	chloe	233_pouvez	0	0	0.0
309.433	2.2180000000000177	answer	Rien	-3	2	2.2180000000000177
311.651	7.0120000000000005	ITI	Rien	0	0	0.0
318.663	0.4651927437641724	anne	182_hallo	0	0	0.0
319.1281927437642	1.2028072562358147	answer	Rien	-1	1	1.2028072562358147
320.331	7.642999999999972	ITI	Rien	0	0	0.0
327.974	0.8059410430839002	chloe	233_mardi	0	0	0.0
328.7799410430839	2.2010589569160857	answer	Rien	-3	3	2.2010589569160857
330.981	6.067000000000007	ITI	Rien	0	0	0.0
337.048	0.4672789115646258	betty	214_quatre	0	0	0.0
337.5152789115646	2.305721088435405	answer	Rien	-2	3	2.305721088435405
339.821	4.786999999999978	ITI	Rien	0	0	0.0
