onset	duration	trial_type	expected_response	given_response	response_time
 0.000	 2.069	ITI	0	0	 0.000
 2.069	 0.637	betty	0	0	 0.000
 2.706	 2.387	answer	2	2	 2.331
 5.093	 6.129	ITI	0	0	 0.000
 11.222	 0.398	betty	0	0	 0.000
 11.620	 3.024	answer	2	3	 2.955
 14.644	 5.889	ITI	0	0	 0.000
 20.533	 0.716	anne	0	0	 0.000
 21.249	 1.672	answer	1	1	 1.640
 22.921	 6.845	ITI	0	0	 0.000
 29.766	 0.795	chloe	0	0	 0.000
 30.561	 1.672	answer	3	3	 1.632
 32.233	 7.162	ITI	0	0	 0.000
 39.395	 0.477	betty	0	0	 0.000
 39.872	 2.627	answer	2	2	 2.579
 42.499	 6.685	ITI	0	0	 0.000
 49.184	 0.876	chloe	0	0	 0.000
 50.060	 0.796	answer	3	1	 0.727
 50.856	 7.480	ITI	0	0	 0.000
 58.336	 0.717	anne	0	0	 0.000
 59.053	 1.114	answer	1	1	 1.064
 60.167	 7.641	ITI	0	0	 0.000
 67.808	 0.557	anne	0	0	 0.000
 68.365	 2.228	answer	1	2	 2.166
 70.593	 6.844	ITI	0	0	 0.000
 77.437	 0.557	betty	0	0	 0.000
 77.994	 1.273	answer	2	1	 1.223
 79.267	 7.164	ITI	0	0	 0.000
 86.431	 0.716	anne	0	0	 0.000
 87.147	 1.512	answer	1	1	 1.476
 88.659	 7.003	ITI	0	0	 0.000
 95.662	 0.637	chloe	0	0	 0.000
 96.299	 1.752	answer	3	3	 1.740
 98.051	 8.276	ITI	0	0	 0.000
 106.327	 0.478	betty	0	0	 0.000
 106.805	 1.671	answer	2	2	 1.654
 108.476	 7.004	ITI	0	0	 0.000
 115.480	 0.557	anne	0	0	 0.000
 116.037	 2.547	answer	1	2	 2.478
 118.584	 5.889	ITI	0	0	 0.000
 124.473	 0.477	betty	0	0	 0.000
 124.950	 5.173	answer	2	0	 0.000
 130.123	 3.025	ITI	0	0	 0.000
 133.148	 0.876	chloe	0	0	 0.000
 134.024	 2.148	answer	3	1	 2.111
 136.172	 6.844	ITI	0	0	 0.000
 143.016	 0.796	anne	0	0	 0.000
 143.812	 0.876	answer	1	1	 0.813
 144.688	 10.346	ITI	0	0	 0.000
 155.034	 0.796	chloe	0	0	 0.000
 155.830	 1.035	answer	3	3	 0.969
 156.865	 8.356	ITI	0	0	 0.000
 165.221	 0.557	anne	0	0	 0.000
 165.778	 5.174	answer	1	0	 0.000
 170.952	 4.536	ITI	0	0	 0.000
 175.488	 0.477	chloe	0	0	 0.000
 175.965	 1.910	answer	3	3	 1.872
 177.875	 7.323	ITI	0	0	 0.000
 185.198	 0.716	betty	0	0	 0.000
 185.914	 1.432	answer	2	2	 1.405
 187.346	 8.436	ITI	0	0	 0.000
 195.782	 0.637	chloe	0	0	 0.000
 196.419	 0.955	answer	3	3	 0.952
 197.374	 7.481	ITI	0	0	 0.000
 204.855	 0.558	betty	0	0	 0.000
 205.413	 2.546	answer	2	2	 2.492
 207.959	 6.844	ITI	0	0	 0.000
 214.803	 0.796	anne	0	0	 0.000
 215.599	 0.478	answer	1	1	 0.402
 216.077	 8.993	ITI	0	0	 0.000
 225.070	 0.637	betty	0	0	 0.000
 225.707	 1.751	answer	2	1	 1.686
 227.458	 6.446	ITI	0	0	 0.000
 233.904	 0.875	chloe	0	0	 0.000
 234.779	 1.751	answer	3	2	 1.680
 236.530	 6.845	ITI	0	0	 0.000
 243.375	 0.478	chloe	0	0	 0.000
 243.853	 2.069	answer	3	2	 2.062
 245.922	 6.685	ITI	0	0	 0.000
 252.607	 0.716	anne	0	0	 0.000
 253.323	 1.990	answer	1	1	 1.980
 255.313	 6.367	ITI	0	0	 0.000
 261.680	 0.716	betty	0	0	 0.000
 262.396	 1.592	answer	2	1	 1.519
 263.988	 7.640	ITI	0	0	 0.000
 271.628	 0.558	betty	0	0	 0.000
 272.186	 1.989	answer	2	3	 1.935
 274.175	 7.083	ITI	0	0	 0.000
 281.258	 0.478	anne	0	0	 0.000
 281.736	 2.785	answer	1	1	 2.745
 284.521	 5.412	ITI	0	0	 0.000
 289.933	 0.796	chloe	0	0	 0.000
 290.729	 5.173	answer	3	0	 0.000
 295.902	 2.069	ITI	0	0	 0.000
 297.971	 0.557	chloe	0	0	 0.000
 298.528	 1.592	answer	3	1	 1.583
 300.120	 8.914	ITI	0	0	 0.000
 309.034	 0.716	anne	0	0	 0.000
 309.750	 1.672	answer	1	3	 1.599
 311.422	 6.605	ITI	0	0	 0.000
 318.027	 0.398	betty	0	0	 0.000
 318.425	 5.173	answer	2	0	 0.000
 323.598	 3.980	ITI	0	0	 0.000
 327.578	 0.875	chloe	0	0	 0.000
 328.453	 0.955	answer	3	1	 0.952
 329.408	 7.719	ITI	0	0	 0.000
 337.127	 0.478	anne	0	0	 0.000
 337.605	 2.944	answer	1	2	 2.904
 340.549	 4.060	ITI	0	0	 0.000
 344.609	 4.138	END	0	0	 0.000
