onset	duration	trial_type	file	expected_answer	answer	reaction_time
0.0	2.07	ITI	Rien	0	0	0.0
2.07	0.6852380952380952	betty	214_mardi	0	0	0.0
2.755238095238095	0.826761904761905	answer	Rien	-2	2	0.826761904761905
3.582	7.958	ITI	Rien	0	0	0.0
11.54	0.6693197278911565	anne	182_francais	0	0	0.0
12.209319727891156	1.110680272108844	answer	Rien	-1	3	1.110680272108844
13.32	7.373000000000001	ITI	Rien	0	0	0.0
20.693	0.4214739229024944	betty	214_toussez	0	0	0.0
21.114473922902494	1.2115260770975058	answer	Rien	-2	2	1.2115260770975058
22.326	7.280999999999999	ITI	Rien	0	0	0.0
29.607	0.4357142857142857	chloe	233_hallo	0	0	0.0
30.042714285714286	0.7332857142857145	answer	Rien	-3	3	0.7332857142857145
30.776	8.062000000000001	ITI	Rien	0	0	0.0
38.838	0.7627664399092969	anne	182_mardi	0	0	0.0
39.6007664399093	0.6692335600907025	answer	Rien	-1	1	0.6692335600907025
40.27	8.357999999999997	ITI	Rien	0	0	0.0
48.628	0.6545351473922902	betty	214_jeudi	0	0	0.0
49.28253514739229	1.2054648526077107	answer	Rien	-2	2	1.2054648526077107
50.488	8.326	ITI	Rien	0	0	0.0
58.814	0.7930385487528344	chloe	233_lundi	0	0	0.0
59.60703854875283	1.4069614512471633	answer	Rien	-3	1	1.4069614512471633
61.013999999999996	7.192000000000007	ITI	Rien	0	0	0.0
68.206	0.4672789115646258	betty	214_quatre	0	0	0.0
68.67327891156462	1.4287210884353763	answer	Rien	-2	1	1.4287210884353763
70.102	8.36999999999999	ITI	Rien	0	0	0.0
78.472	0.6878231292517006	anne	182_lundi	0	0	0.0
79.15982312925169	1.7881768707483077	answer	Rien	-1	1	1.7881768707483077
80.948	6.438000000000002	ITI	Rien	0	0	0.0
87.386	0.7373015873015873	chloe	233_jeudi	0	0	0.0
88.12330158730158	0.6446984126984191	answer	Rien	-3	2	0.6446984126984191
88.768	7.611000000000004	ITI	Rien	0	0	0.0
96.379	0.6907256235827665	anne	182_neutre	0	0	0.0
97.06972562358277	0.6922743764172276	answer	Rien	-1	1	0.6922743764172276
97.762	8.486000000000004	ITI	Rien	0	0	0.0
106.248	0.33918367346938777	betty	214_penser	0	0	0.0
106.5871836734694	1.0908163265306083	answer	Rien	-2	2	1.0908163265306083
107.67800000000001	7.562999999999988	ITI	Rien	0	0	0.0
115.241	0.4803174603174603	anne	182_pouvez	0	0	0.0
115.72131746031747	0.41068253968254187	answer	Rien	-1	3	0.41068253968254187
116.132	8.977999999999994	ITI	Rien	0	0	0.0
125.11	0.4849206349206349	betty	214_voyelle	0	0	0.0
125.59492063492064	0.7670793650793672	answer	Rien	-2	2	0.7670793650793672
126.36200000000001	9.810999999999993	ITI	Rien	0	0	0.0
136.173	0.5902040816326529	chloe	233_toussez	0	0	0.0
136.76320408163267	0.6787959183673475	answer	Rien	-3	3	0.6787959183673475
137.442	10.588999999999999	ITI	Rien	0	0	0.0
148.031	0.4	chloe	233_pouvez	0	0	0.0
148.431	1.823000000000004	answer	Rien	-3	1	1.823000000000004
150.25400000000002	6.769999999999982	ITI	Rien	0	0	0.0
157.024	0.6176643990929706	anne	182_quatre	0	0	0.0
157.64166439909297	1.0223356009070423	answer	Rien	-1	1	1.0223356009070423
158.66400000000002	8.148999999999972	ITI	Rien	0	0	0.0
166.813	0.4126303854875283	anne	182_toussez	0	0	0.0
167.2256303854875	1.8403696145124755	answer	Rien	-1	1	1.8403696145124755
169.06599999999997	6.741000000000014	ITI	Rien	0	0	0.0
175.807	0.5778684807256236	chloe	233_partie	0	0	0.0
176.3848684807256	0.4731315192744005	answer	Rien	-3	3	0.4731315192744005
176.858	8.817000000000007	ITI	Rien	0	0	0.0
185.675	0.6146031746031746	betty	214_francais	0	0	0.0
186.28960317460317	0.6243968253968211	answer	Rien	-2	2	0.6243968253968211
186.914	8.073000000000008	ITI	Rien	0	0	0.0
194.987	0.4461678004535147	anne	182_penser	0	0	0.0
195.4331678004535	0.6168321995464892	answer	Rien	-1	1	0.6168321995464892
196.04999999999998	8.806000000000012	ITI	Rien	0	0	0.0
204.856	0.8059410430839002	chloe	233_mardi	0	0	0.0
205.66194104308389	1.1580589569160997	answer	Rien	-3	1	1.1580589569160997
206.82	7.7450000000000045	ITI	Rien	0	0	0.0
214.565	0.42	betty	214_partie	0	0	0.0
214.98499999999999	0.9130000000000038	answer	Rien	-2	2	0.9130000000000038
215.898	8.37700000000001	ITI	Rien	0	0	0.0
224.275	0.5071655328798186	betty	214_neutre	0	0	0.0
224.78216553287982	1.7398344671201693	answer	Rien	-2	2	1.7398344671201693
226.522	6.5870000000000175	ITI	Rien	0	0	0.0
233.109	0.7329705215419501	chloe	233_quatre	0	0	0.0
233.84197052154195	1.6200294784580374	answer	Rien	-3	3	1.6200294784580374
235.462	6.640000000000015	ITI	Rien	0	0	0.0
242.102	0.3878458049886621	betty	214_pouvez	0	0	0.0
242.48984580498868	0.9321541950113466	answer	Rien	-2	2	0.9321541950113466
243.42200000000003	8.547999999999973	ITI	Rien	0	0	0.0
251.97	0.483061224489796	anne	182_partie	0	0	0.0
252.4530612244898	0.9929387755101919	answer	Rien	-1	1	0.9929387755101919
253.446	7.756999999999977	ITI	Rien	0	0	0.0
261.203	0.464625850340136	chloe	233_penser	0	0	0.0
261.66762585034013	1.0263741496598804	answer	Rien	-3	1	1.0263741496598804
262.694	8.933999999999969	ITI	Rien	0	0	0.0
271.628	0.5675963718820861	betty	214_lundi	0	0	0.0
272.19559637188206	1.6464036281179144	answer	Rien	-2	2	1.6464036281179144
