acq_time	filename
2017-04-13T08:44:03	func/sub-11_task-identification_run-01_bold.nii.gz
2017-04-13T08:50:23	func/sub-11_task-identification_run-02_bold.nii.gz
2017-04-13T08:57:03	func/sub-11_task-identification_run-03_bold.nii.gz
2017-04-13T09:03:03	func/sub-11_task-identification_run-04_bold.nii.gz
2017-04-13T09:09:43	func/sub-11_task-localizer_bold.nii.gz
2017-04-13T10:39:43	func/sub-11_task-rest_bold.nii.gz
