onset	duration	trial_type	file	expected_answer	answer	reaction_time
0.0	2.069	ITI	Rien	0	0	0.0
2.069	0.6146031746031746	betty	214_francais	0	0	0.0
2.6836031746031743	0.6653968253968259	answer	Rien	-2	2	0.6653968253968259
3.349	7.872	ITI	Rien	0	0	0.0
11.221	0.33918367346938777	betty	214_penser	0	0	0.0
11.560183673469387	0.8568163265306126	answer	Rien	-2	2	0.8568163265306126
12.417	8.116000000000001	ITI	Rien	0	0	0.0
20.533	0.6468934240362811	anne	182_voyelle	0	0	0.0
21.179893424036283	0.2911065759637168	answer	Rien	-1	1	0.2911065759637168
21.471	8.293	ITI	Rien	0	0	0.0
29.764	0.7329705215419501	chloe	233_quatre	0	0	0.0
30.49697052154195	0.35602947845805133	answer	Rien	-3	3	0.35602947845805133
30.853	8.542000000000002	ITI	Rien	0	0	0.0
39.395	0.4214739229024944	betty	214_toussez	0	0	0.0
39.816473922902496	0.6825260770975063	answer	Rien	-2	2	0.6825260770975063
40.499	8.683999999999997	ITI	Rien	0	0	0.0
49.183	0.7930385487528344	chloe	233_lundi	0	0	0.0
49.97603854875283	0.37096145124716884	answer	Rien	-3	2	0.37096145124716884
50.347	7.988999999999997	ITI	Rien	0	0	0.0
58.336	0.6907256235827665	anne	182_neutre	0	0	0.0
59.02672562358276	0.23227437641723725	answer	Rien	-1	1	0.23227437641723725
59.259	8.546999999999997	ITI	Rien	0	0	0.0
67.806	0.4803174603174603	anne	182_pouvez	0	0	0.0
68.28631746031746	1.0846825396825324	answer	Rien	-1	3	1.0846825396825324
69.371	8.066000000000003	ITI	Rien	0	0	0.0
77.437	0.5071655328798186	betty	214_neutre	0	0	0.0
77.94416553287982	1.420834467120173	answer	Rien	-2	2	1.420834467120173
79.365	7.065000000000012	ITI	Rien	0	0	0.0
86.43	0.6693197278911565	anne	182_francais	0	0	0.0
87.09931972789116	0.5156802721088383	answer	Rien	-1	1	0.5156802721088383
87.615	8.047000000000011	ITI	Rien	0	0	0.0
95.662	0.5902040816326529	chloe	233_toussez	0	0	0.0
96.25220408163266	0.3807959183673404	answer	Rien	-3	3	0.3807959183673404
96.633	9.694000000000003	ITI	Rien	0	0	0.0
106.327	0.3878458049886621	betty	214_pouvez	0	0	0.0
106.71484580498866	0.7801541950113489	answer	Rien	-2	2	0.7801541950113489
107.495	7.983999999999995	ITI	Rien	0	0	0.0
115.479	0.4651927437641724	anne	182_hallo	0	0	0.0
115.94419274376418	0.4968072562358259	answer	Rien	-1	1	0.4968072562358259
116.441	8.031999999999996	ITI	Rien	0	0	0.0
124.473	0.42	betty	214_partie	0	0	0.0
124.893	0.8439999999999941	answer	Rien	-2	2	0.8439999999999941
125.737	7.409999999999997	ITI	Rien	0	0	0.0
133.147	0.8311337868480726	chloe	233_francais	0	0	0.0
133.97813378684808	0.34086621315191223	answer	Rien	-3	3	0.34086621315191223
134.319	8.697000000000003	ITI	Rien	0	0	0.0
143.016	0.7627664399092969	anne	182_mardi	0	0	0.0
143.77876643990928	0.42823356009071745	answer	Rien	-1	1	0.42823356009071745
144.207	10.825999999999993	ITI	Rien	0	0	0.0
155.033	0.7115419501133787	chloe	233_voyelle	0	0	0.0
155.74454195011336	1.0764580498866394	answer	Rien	-3	3	1.0764580498866394
156.821	8.399000000000001	ITI	Rien	0	0	0.0
165.22	0.483061224489796	anne	182_partie	0	0	0.0
165.7030612244898	0.3479387755101868	answer	Rien	-1	1	0.3479387755101868
166.051	9.436000000000007	ITI	Rien	0	0	0.0
175.487	0.4357142857142857	chloe	233_hallo	0	0	0.0
