acq_time	filename
2017-04-05T07:36:46	func/sub-05_task-identification_run-01_bold.nii.gz
2017-04-05T07:43:46	func/sub-05_task-identification_run-02_bold.nii.gz
2017-04-05T07:50:06	func/sub-05_task-identification_run-03_bold.nii.gz
2017-04-05T07:56:26	func/sub-05_task-identification_run-04_bold.nii.gz
2017-04-05T08:03:26	func/sub-05_task-localizer_bold.nii.gz
2017-04-05T09:08:46	func/sub-05_task-rest_bold.nii.gz
