acq_time	filename
2017-04-03T12:48:55	func/sub-04_task-identification_run-01_bold.nii.gz
2017-04-03T12:55:15	func/sub-04_task-identification_run-02_bold.nii.gz
2017-04-03T13:01:55	func/sub-04_task-identification_run-03_bold.nii.gz
2017-04-03T13:08:35	func/sub-04_task-identification_run-04_bold.nii.gz
2017-04-03T13:15:15	func/sub-04_task-localizer_bold.nii.gz
2017-04-03T14:54:55	func/sub-04_task-rest_bold.nii.gz
