onset	duration	trial_type	expected_response	given_response	response_time
 0.000	 2.069	ITI	0	0	 0.000
 2.069	 0.558	betty	0	0	 0.000
 2.627	 2.626	answer	2	2	 2.625
 5.253	 6.845	ITI	0	0	 0.000
 12.098	 0.477	betty	0	0	 0.000
 12.575	 2.069	answer	2	1	 2.069
 14.644	 7.004	ITI	0	0	 0.000
 21.648	 0.477	anne	0	0	 0.000
 22.125	 1.273	answer	1	1	 1.207
 23.398	 7.243	ITI	0	0	 0.000
 30.641	 0.796	anne	0	0	 0.000
 31.437	 2.547	answer	1	2	 2.527
 33.984	 5.650	ITI	0	0	 0.000
 39.634	 0.557	chloe	0	0	 0.000
 40.191	 1.592	answer	3	1	 1.549
 41.783	 7.322	ITI	0	0	 0.000
 49.105	 0.876	chloe	0	0	 0.000
 49.981	 2.228	answer	3	3	 2.163
 52.209	 8.993	ITI	0	0	 0.000
 61.202	 0.716	betty	0	0	 0.000
 61.918	 1.752	answer	2	1	 1.712
 63.670	 7.640	ITI	0	0	 0.000
 71.310	 0.477	chloe	0	0	 0.000
 71.787	 1.751	answer	3	3	 1.683
 73.538	 6.686	ITI	0	0	 0.000
 80.224	 0.716	anne	0	0	 0.000
 80.940	 1.353	answer	1	1	 1.304
 82.293	 7.003	ITI	0	0	 0.000
 89.296	 0.716	anne	0	0	 0.000
 90.012	 1.512	answer	1	1	 1.496
 91.524	 7.084	ITI	0	0	 0.000
 98.608	 0.478	betty	0	0	 0.000
 99.086	 2.865	answer	2	2	 2.836
 101.951	 5.809	ITI	0	0	 0.000
 107.760	 0.557	betty	0	0	 0.000
 108.317	 1.831	answer	2	1	 1.771
 110.148	 8.038	ITI	0	0	 0.000
 118.186	 0.637	chloe	0	0	 0.000
 118.823	 1.273	answer	3	3	 1.229
 120.096	 9.232	ITI	0	0	 0.000
 129.328	 0.796	chloe	0	0	 0.000
 130.124	 2.627	answer	3	3	 2.550
 132.751	 6.605	ITI	0	0	 0.000
 139.356	 0.557	anne	0	0	 0.000
 139.913	 5.173	answer	1	0	 0.000
 145.086	 3.661	ITI	0	0	 0.000
 148.747	 0.716	anne	0	0	 0.000
 149.463	 2.627	answer	1	2	 2.563
 152.090	 6.446	ITI	0	0	 0.000
 158.536	 0.717	betty	0	0	 0.000
 159.253	 3.024	answer	2	1	 2.991
 162.277	 5.253	ITI	0	0	 0.000
 167.530	 0.398	betty	0	0	 0.000
 167.928	 5.173	answer	2	0	 0.000
 173.101	 3.501	ITI	0	0	 0.000
 176.602	 0.637	chloe	0	0	 0.000
 177.239	 1.671	answer	3	3	 1.639
 178.910	 7.084	ITI	0	0	 0.000
 185.994	 0.477	anne	0	0	 0.000
 186.471	 0.955	answer	1	1	 0.877
 187.426	 8.754	ITI	0	0	 0.000
 196.180	 0.876	chloe	0	0	 0.000
 197.056	 5.173	answer	3	0	 0.000
 202.229	 3.025	ITI	0	0	 0.000
 205.254	 0.796	anne	0	0	 0.000
 206.050	 0.875	answer	1	1	 0.840
 206.925	 8.356	ITI	0	0	 0.000
 215.281	 0.637	betty	0	0	 0.000
 215.918	 2.706	answer	2	2	 2.644
 218.624	 5.571	ITI	0	0	 0.000
 224.195	 0.637	betty	0	0	 0.000
 224.832	 1.910	answer	2	2	 1.882
 226.742	 7.083	ITI	0	0	 0.000
 233.825	 0.795	chloe	0	0	 0.000
 234.620	 5.174	answer	3	0	 0.000
 239.794	 3.263	ITI	0	0	 0.000
 243.057	 0.716	anne	0	0	 0.000
 243.773	 1.353	answer	1	1	 1.285
 245.126	 7.163	ITI	0	0	 0.000
 252.289	 0.557	anne	0	0	 0.000
 252.846	 1.591	answer	1	3	 1.524
 254.437	 6.845	ITI	0	0	 0.000
 261.282	 0.398	betty	0	0	 0.000
 261.680	 2.626	answer	2	3	 2.616
 264.306	 7.402	ITI	0	0	 0.000
 271.708	 0.876	chloe	0	0	 0.000
 272.584	 5.173	answer	3	0	 0.000
 277.757	 2.069	ITI	0	0	 0.000
 279.826	 0.796	chloe	0	0	 0.000
 280.622	 5.173	answer	3	0	 0.000
 285.795	 4.139	ITI	0	0	 0.000
 289.934	 0.477	betty	0	0	 0.000
 290.411	 5.173	answer	2	0	 0.000
 295.584	 3.343	ITI	0	0	 0.000
 298.927	 0.716	anne	0	0	 0.000
 299.643	 0.955	answer	1	1	 0.941
 300.598	 8.436	ITI	0	0	 0.000
 309.034	 0.478	chloe	0	0	 0.000
 309.512	 5.173	answer	3	0	 0.000
 314.685	 3.979	ITI	0	0	 0.000
 318.664	 0.557	anne	0	0	 0.000
 319.221	 2.706	answer	1	2	 2.693
 321.927	 6.049	ITI	0	0	 0.000
 327.976	 0.875	chloe	0	0	 0.000
 328.851	 1.672	answer	3	2	 1.665
 330.523	 6.525	ITI	0	0	 0.000
 337.048	 0.557	betty	0	0	 0.000
 337.605	 5.174	answer	2	0	 0.000
 342.779	 1.831	ITI	0	0	 0.000
 344.610	 4.139	END	0	0	 0.000
