onset	duration	trial_type	expected_response	given_response	response_time
 0.000	 2.069	ITI	0	0	 0.000
 2.069	 0.716	betty	0	0	 0.000
 2.785	 1.353	answer	2	2	 1.296
 4.138	 7.402	ITI	0	0	 0.000
 11.540	 0.717	anne	0	0	 0.000
 12.257	 0.875	answer	1	1	 0.828
 13.132	 7.560	ITI	0	0	 0.000
 20.692	 0.478	betty	0	0	 0.000
 21.170	 0.875	answer	2	2	 0.865
 22.045	 7.561	ITI	0	0	 0.000
 29.606	 0.478	chloe	0	0	 0.000
 30.084	 2.865	answer	3	3	 2.841
 32.949	 5.889	ITI	0	0	 0.000
 38.838	 0.796	anne	0	0	 0.000
 39.634	 5.174	answer	1	0	 0.000
 44.808	 3.819	ITI	0	0	 0.000
 48.627	 0.717	betty	0	0	 0.000
 49.344	 0.636	answer	2	2	 0.575
 49.980	 8.834	ITI	0	0	 0.000
 58.814	 0.876	chloe	0	0	 0.000
 59.690	 0.557	answer	3	2	 0.545
 60.247	 7.959	ITI	0	0	 0.000
 68.206	 0.557	betty	0	0	 0.000
 68.763	 1.034	answer	2	2	 1.014
 69.797	 8.676	ITI	0	0	 0.000
 78.473	 0.716	anne	0	0	 0.000
 79.189	 0.557	answer	1	1	 0.512
 79.746	 7.640	ITI	0	0	 0.000
 87.386	 0.796	chloe	0	0	 0.000
 88.182	 0.636	answer	3	2	 0.581
 88.818	 7.562	ITI	0	0	 0.000
 96.380	 0.716	anne	0	0	 0.000
 97.096	 0.636	answer	1	1	 0.595
 97.732	 8.516	ITI	0	0	 0.000
 106.248	 0.398	betty	0	0	 0.000
 106.646	 0.716	answer	2	2	 0.665
 107.362	 7.879	ITI	0	0	 0.000
 115.241	 0.558	anne	0	0	 0.000
 115.799	 5.172	answer	1	0	 0.000
 120.971	 4.139	ITI	0	0	 0.000
 125.110	 0.557	betty	0	0	 0.000
 125.667	 0.955	answer	2	2	 0.922
 126.622	 9.550	ITI	0	0	 0.000
 136.172	 0.637	chloe	0	0	 0.000
 136.809	 0.239	answer	3	3	 0.178
 137.048	 10.983	ITI	0	0	 0.000
 148.031	 0.478	chloe	0	0	 0.000
 148.509	 0.795	answer	3	1	 0.784
 149.304	 7.720	ITI	0	0	 0.000
 157.024	 0.716	anne	0	0	 0.000
 157.740	 0.557	answer	1	1	 0.481
 158.297	 8.516	ITI	0	0	 0.000
 166.813	 0.478	anne	0	0	 0.000
 167.291	 2.149	answer	1	1	 2.112
 169.440	 6.366	ITI	0	0	 0.000
 175.806	 0.637	chloe	0	0	 0.000
 176.443	 0.636	answer	3	3	 0.608
 177.079	 8.596	ITI	0	0	 0.000
 185.675	 0.637	betty	0	0	 0.000
 186.312	 0.557	answer	2	2	 0.535
 186.869	 8.117	ITI	0	0	 0.000
 194.986	 0.478	anne	0	0	 0.000
 195.464	 0.557	answer	1	1	 0.557
 196.021	 8.835	ITI	0	0	 0.000
 204.856	 0.875	chloe	0	0	 0.000
 205.731	 1.035	answer	3	2	 0.974
 206.766	 7.799	ITI	0	0	 0.000
 214.565	 0.477	betty	0	0	 0.000
 215.042	 1.512	answer	2	2	 1.479
 216.554	 7.720	ITI	0	0	 0.000
 224.274	 0.558	betty	0	0	 0.000
 224.832	 0.636	answer	2	2	 0.635
 225.468	 7.640	ITI	0	0	 0.000
 233.108	 0.796	chloe	0	0	 0.000
 233.904	 0.876	answer	3	3	 0.867
 234.780	 7.322	ITI	0	0	 0.000
 242.102	 0.477	betty	0	0	 0.000
 242.579	 1.353	answer	2	2	 1.294
 243.932	 8.039	ITI	0	0	 0.000
 251.971	 0.557	anne	0	0	 0.000
 252.528	 0.478	answer	1	1	 0.415
 253.006	 8.196	ITI	0	0	 0.000
 261.202	 0.558	chloe	0	0	 0.000
 261.760	 2.785	answer	3	2	 2.733
 264.545	 7.084	ITI	0	0	 0.000
 271.629	 0.636	betty	0	0	 0.000
 272.265	 1.353	answer	2	2	 1.350
 273.618	 8.675	ITI	0	0	 0.000
 282.293	 0.795	chloe	0	0	 0.000
 283.088	 0.239	answer	3	3	 0.169
 283.327	 7.004	ITI	0	0	 0.000
 290.331	 0.557	anne	0	0	 0.000
 290.888	 0.319	answer	1	1	 0.249
 291.207	 7.958	ITI	0	0	 0.000
 299.165	 0.875	chloe	0	0	 0.000
 300.040	 1.035	answer	3	3	 0.979
 301.075	 8.039	ITI	0	0	 0.000
 309.114	 0.398	betty	0	0	 0.000
 309.512	 0.875	answer	2	2	 0.807
 310.387	 7.560	ITI	0	0	 0.000
 317.947	 0.796	anne	0	0	 0.000
 318.743	 0.478	answer	1	1	 0.448
 319.221	 8.436	ITI	0	0	 0.000
 327.657	 0.876	chloe	0	0	 0.000
 328.533	 0.477	answer	3	3	 0.462
 329.010	 7.879	ITI	0	0	 0.000
 336.889	 0.716	anne	0	0	 0.000
 337.605	 0.318	answer	1	1	 0.258
 337.923	 6.686	ITI	0	0	 0.000
 344.609	 4.138	END	0	0	 0.000
