onset	duration	trial_type	expected_response	given_response	response_time
 0.000	 2.069	ITI	0	0	 0.000
 2.069	 0.557	betty	0	0	 0.000
 2.626	 2.228	answer	2	2	 2.178
 4.854	 7.243	ITI	0	0	 0.000
 12.097	 0.478	betty	0	0	 0.000
 12.575	 1.830	answer	2	3	 1.755
 14.405	 7.242	ITI	0	0	 0.000
 21.647	 0.478	anne	0	0	 0.000
 22.125	 0.955	answer	1	1	 0.935
 23.080	 7.561	ITI	0	0	 0.000
 30.641	 0.796	anne	0	0	 0.000
 31.437	 0.557	answer	1	1	 0.531
 31.994	 7.640	ITI	0	0	 0.000
 39.634	 0.557	chloe	0	0	 0.000
 40.191	 1.114	answer	3	1	 1.059
 41.305	 7.800	ITI	0	0	 0.000
 49.105	 0.875	chloe	0	0	 0.000
 49.980	 1.194	answer	3	3	 1.160
 51.174	 10.027	ITI	0	0	 0.000
 61.201	 0.718	betty	0	0	 0.000
 61.919	 5.172	answer	2	0	 0.000
 67.091	 4.218	ITI	0	0	 0.000
 71.309	 0.478	chloe	0	0	 0.000
 71.787	 1.989	answer	3	3	 1.955
 73.776	 6.447	ITI	0	0	 0.000
 80.223	 0.717	anne	0	0	 0.000
 80.940	 0.875	answer	1	1	 0.812
 81.815	 7.481	ITI	0	0	 0.000
 89.296	 0.716	anne	0	0	 0.000
 90.012	 0.477	answer	1	1	 0.414
 90.489	 8.119	ITI	0	0	 0.000
 98.608	 0.477	betty	0	0	 0.000
 99.085	 0.796	answer	2	2	 0.741
 99.881	 7.879	ITI	0	0	 0.000
 107.760	 0.557	betty	0	0	 0.000
 108.317	 0.796	answer	2	1	 0.753
 109.113	 9.073	ITI	0	0	 0.000
 118.186	 0.637	chloe	0	0	 0.000
 118.823	 0.716	answer	3	3	 0.653
 119.539	 9.788	ITI	0	0	 0.000
 129.327	 0.796	chloe	0	0	 0.000
 130.123	 5.174	answer	3	0	 0.000
 135.297	 4.059	ITI	0	0	 0.000
 139.356	 0.557	anne	0	0	 0.000
 139.913	 5.173	answer	1	0	 0.000
 145.086	 3.660	ITI	0	0	 0.000
 148.746	 0.718	anne	0	0	 0.000
 149.464	 0.398	answer	1	1	 0.340
 149.862	 8.674	ITI	0	0	 0.000
 158.536	 0.716	betty	0	0	 0.000
 159.252	 0.876	answer	2	2	 0.820
 160.128	 7.402	ITI	0	0	 0.000
 167.530	 0.398	betty	0	0	 0.000
 167.928	 1.273	answer	2	2	 1.194
 169.201	 7.401	ITI	0	0	 0.000
 176.602	 0.637	chloe	0	0	 0.000
 177.239	 0.716	answer	3	3	 0.691
 177.955	 8.039	ITI	0	0	 0.000
 185.994	 0.477	anne	0	0	 0.000
 186.471	 0.796	answer	1	1	 0.791
 187.267	 8.913	ITI	0	0	 0.000
 196.180	 0.876	chloe	0	0	 0.000
 197.056	 2.705	answer	3	2	 2.640
 199.761	 5.492	ITI	0	0	 0.000
 205.253	 0.796	anne	0	0	 0.000
 206.049	 0.398	answer	1	1	 0.391
 206.447	 8.834	ITI	0	0	 0.000
 215.281	 0.637	betty	0	0	 0.000
 215.918	 2.228	answer	2	2	 2.156
 218.146	 6.049	ITI	0	0	 0.000
 224.195	 0.637	betty	0	0	 0.000
 224.832	 1.591	answer	2	2	 1.546
 226.423	 7.401	ITI	0	0	 0.000
 233.824	 0.796	chloe	0	0	 0.000
 234.620	 1.832	answer	3	3	 1.820
 236.452	 6.605	ITI	0	0	 0.000
 243.057	 0.716	anne	0	0	 0.000
 243.773	 0.716	answer	1	1	 0.649
 244.489	 7.799	ITI	0	0	 0.000
 252.288	 0.557	anne	0	0	 0.000
 252.845	 5.174	answer	1	0	 0.000
 258.019	 3.263	ITI	0	0	 0.000
 261.282	 0.398	betty	0	0	 0.000
 261.680	 1.432	answer	2	2	 1.404
 263.112	 8.596	ITI	0	0	 0.000
 271.708	 0.876	chloe	0	0	 0.000
 272.584	 5.173	answer	3	0	 0.000
 277.757	 2.069	ITI	0	0	 0.000
 279.826	 0.795	chloe	0	0	 0.000
 280.621	 5.173	answer	3	0	 0.001
 285.794	 4.140	ITI	0	0	 0.000
 289.934	 0.477	betty	0	0	 0.000
 290.411	 0.796	answer	2	2	 0.767
 291.207	 7.719	ITI	0	0	 0.000
 298.926	 0.717	anne	0	0	 0.000
 299.643	 1.114	answer	1	1	 1.109
 300.757	 8.277	ITI	0	0	 0.000
 309.034	 0.478	chloe	0	0	 0.000
 309.512	 2.546	answer	3	1	 2.520
 312.058	 6.606	ITI	0	0	 0.000
 318.664	 0.557	anne	0	0	 0.000
 319.221	 0.955	answer	1	1	 0.895
 320.176	 7.800	ITI	0	0	 0.000
 327.976	 0.875	chloe	0	0	 0.000
 328.851	 1.433	answer	3	3	 1.409
 330.284	 6.764	ITI	0	0	 0.000
 337.048	 0.557	betty	0	0	 0.000
 337.605	 1.910	answer	2	2	 1.839
 339.515	 5.094	ITI	0	0	 0.000
 344.609	 4.138	END	0	0	 0.000
