onset	duration	trial_type	expected_response	given_response	response_time
 0.000	 2.069	ITI	0	0	 0.000
 2.069	 0.716	betty	0	0	 0.000
 2.785	 1.512	answer	2	2	 1.475
 4.297	 7.242	ITI	0	0	 0.000
 11.539	 0.716	anne	0	0	 0.000
 12.255	 0.478	answer	1	1	 0.425
 12.733	 7.959	ITI	0	0	 0.000
 20.692	 0.477	betty	0	0	 0.000
 21.169	 1.433	answer	2	3	 1.369
 22.602	 7.003	ITI	0	0	 0.000
 29.605	 0.477	chloe	0	0	 0.000
 30.082	 2.865	answer	3	3	 2.848
 32.947	 5.890	ITI	0	0	 0.000
 38.837	 0.796	anne	0	0	 0.000
 39.633	 0.796	answer	1	1	 0.759
 40.429	 8.197	ITI	0	0	 0.000
 48.626	 0.716	betty	0	0	 0.000
 49.342	 2.150	answer	2	2	 2.150
 51.492	 7.321	ITI	0	0	 0.000
 58.813	 0.876	chloe	0	0	 0.000
 59.689	 2.546	answer	3	3	 2.513
 62.235	 5.969	ITI	0	0	 0.000
 68.204	 0.558	betty	0	0	 0.000
 68.762	 2.388	answer	2	3	 2.310
 71.150	 7.321	ITI	0	0	 0.000
 78.471	 0.716	anne	0	0	 0.000
 79.187	 0.557	answer	1	1	 0.535
 79.744	 7.641	ITI	0	0	 0.000
 87.385	 0.796	chloe	0	0	 0.000
 88.181	 2.626	answer	3	3	 2.569
 90.807	 5.571	ITI	0	0	 0.000
 96.378	 0.716	anne	0	0	 0.000
 97.094	 0.876	answer	1	1	 0.798
 97.970	 8.277	ITI	0	0	 0.000
 106.247	 0.398	betty	0	0	 0.000
 106.645	 1.433	answer	2	2	 1.419
 108.078	 7.162	ITI	0	0	 0.000
 115.240	 0.557	anne	0	0	 0.000
 115.797	 0.796	answer	1	1	 0.759
 116.593	 8.516	ITI	0	0	 0.000
 125.109	 0.557	betty	0	0	 0.000
 125.666	 2.786	answer	2	2	 2.774
 128.452	 7.719	ITI	0	0	 0.000
 136.171	 0.637	chloe	0	0	 0.000
 136.808	 2.786	answer	3	3	 2.782
 139.594	 8.436	ITI	0	0	 0.000
 148.030	 0.477	chloe	0	0	 0.000
 148.507	 5.173	answer	3	0	 0.000
 153.680	 3.343	ITI	0	0	 0.000
 157.023	 0.717	anne	0	0	 0.000
 157.740	 0.636	answer	1	1	 0.610
 158.376	 8.436	ITI	0	0	 0.000
 166.812	 0.478	anne	0	0	 0.000
 167.290	 2.944	answer	1	3	 2.918
 170.234	 5.572	ITI	0	0	 0.000
 175.806	 0.636	chloe	0	0	 0.000
 176.442	 2.945	answer	3	3	 2.874
 179.387	 6.287	ITI	0	0	 0.000
 185.674	 0.637	betty	0	0	 0.000
 186.311	 0.795	answer	2	2	 0.743
 187.106	 7.880	ITI	0	0	 0.000
 194.986	 0.477	anne	0	0	 0.000
 195.463	 0.478	answer	1	1	 0.439
 195.941	 8.913	ITI	0	0	 0.000
 204.854	 0.875	chloe	0	0	 0.000
 205.729	 1.672	answer	3	3	 1.621
 207.401	 7.163	ITI	0	0	 0.000
 214.564	 0.478	betty	0	0	 0.000
 215.042	 1.512	answer	2	2	 1.496
 216.554	 7.719	ITI	0	0	 0.000
 224.273	 0.557	betty	0	0	 0.000
 224.830	 0.637	answer	2	1	 0.634
 225.467	 7.641	ITI	0	0	 0.000
 233.108	 0.795	chloe	0	0	 0.000
 233.903	 1.831	answer	3	3	 1.807
 235.734	 6.366	ITI	0	0	 0.000
 242.100	 0.478	betty	0	0	 0.000
 242.578	 2.548	answer	2	2	 2.542
 245.126	 6.844	ITI	0	0	 0.000
 251.970	 0.557	anne	0	0	 0.000
 252.527	 1.273	answer	1	1	 1.197
 253.800	 7.402	ITI	0	0	 0.000
 261.202	 0.557	chloe	0	0	 0.000
 261.759	 1.751	answer	3	1	 1.679
 263.510	 8.117	ITI	0	0	 0.000
 271.627	 0.637	betty	0	0	 0.000
 272.264	 2.706	answer	2	2	 2.632
 274.970	 7.322	ITI	0	0	 0.000
 282.292	 0.796	chloe	0	0	 0.000
 283.088	 1.194	answer	3	3	 1.150
 284.282	 6.048	ITI	0	0	 0.000
 290.330	 0.557	anne	0	0	 0.000
 290.887	 0.955	answer	1	1	 0.885
 291.842	 7.323	ITI	0	0	 0.000
 299.165	 0.875	chloe	0	0	 0.000
 300.040	 1.512	answer	3	1	 1.512
 301.552	 7.560	ITI	0	0	 0.000
 309.112	 0.398	betty	0	0	 0.000
 309.510	 2.149	answer	2	2	 2.132
 311.659	 6.288	ITI	0	0	 0.000
 317.947	 0.796	anne	0	0	 0.000
 318.743	 1.034	answer	1	1	 0.995
 319.777	 7.879	ITI	0	0	 0.000
 327.656	 0.875	chloe	0	0	 0.000
 328.531	 0.876	answer	3	3	 0.833
 329.407	 7.481	ITI	0	0	 0.000
 336.888	 0.717	anne	0	0	 0.000
 337.605	 0.397	answer	1	1	 0.381
 338.002	 6.606	ITI	0	0	 0.000
 344.608	 4.138	END	0	0	 0.000
