onset	duration	trial_type	expected_response	given_response	response_time
 0.000	 2.069	ITI	0	0	 0.000
 2.069	 0.636	betty	0	0	 0.000
 2.705	 1.353	answer	2	2	 1.294
 4.058	 7.164	ITI	0	0	 0.000
 11.222	 0.398	betty	0	0	 0.000
 11.620	 1.989	answer	2	3	 1.959
 13.609	 6.924	ITI	0	0	 0.000
 20.533	 0.716	anne	0	0	 0.000
 21.249	 0.477	answer	1	1	 0.446
 21.726	 8.039	ITI	0	0	 0.000
 29.765	 0.796	chloe	0	0	 0.000
 30.561	 1.592	answer	3	3	 1.548
 32.153	 7.242	ITI	0	0	 0.000
 39.395	 0.477	betty	0	0	 0.000
 39.872	 0.875	answer	2	2	 0.815
 40.747	 8.437	ITI	0	0	 0.000
 49.184	 0.876	chloe	0	0	 0.000
 50.060	 0.795	answer	3	1	 0.775
 50.855	 7.481	ITI	0	0	 0.000
 58.336	 0.716	anne	0	0	 0.000
 59.052	 1.035	answer	1	1	 0.975
 60.087	 7.720	ITI	0	0	 0.000
 67.807	 0.557	anne	0	0	 0.000
 68.364	 2.786	answer	1	3	 2.715
 71.150	 6.287	ITI	0	0	 0.000
 77.437	 0.557	betty	0	0	 0.000
 77.994	 0.796	answer	2	1	 0.769
 78.790	 7.640	ITI	0	0	 0.000
 86.430	 0.717	anne	0	0	 0.000
 87.147	 0.796	answer	1	1	 0.764
 87.943	 7.719	ITI	0	0	 0.000
 95.662	 0.637	chloe	0	0	 0.000
 96.299	 2.786	answer	3	2	 2.738
 99.085	 7.242	ITI	0	0	 0.000
 106.327	 0.477	betty	0	0	 0.000
 106.804	 1.353	answer	2	3	 1.333
 108.157	 7.323	ITI	0	0	 0.000
 115.480	 0.557	anne	0	0	 0.000
 116.037	 0.557	answer	1	1	 0.554
 116.594	 7.879	ITI	0	0	 0.000
 124.473	 0.477	betty	0	0	 0.000
 124.950	 1.194	answer	2	2	 1.189
 126.144	 7.004	ITI	0	0	 0.000
 133.148	 0.875	chloe	0	0	 0.000
 134.023	 2.149	answer	3	3	 2.084
 136.172	 6.844	ITI	0	0	 0.000
 143.016	 0.796	anne	0	0	 0.000
 143.812	 0.318	answer	1	1	 0.271
 144.130	 10.904	ITI	0	0	 0.000
 155.034	 0.796	chloe	0	0	 0.000
 155.830	 2.069	answer	3	3	 1.991
 157.899	 7.321	ITI	0	0	 0.000
 165.220	 0.558	anne	0	0	 0.000
 165.778	 2.786	answer	1	2	 2.785
 168.564	 6.923	ITI	0	0	 0.000
 175.487	 0.478	chloe	0	0	 0.000
 175.965	 2.626	answer	3	3	 2.600
 178.591	 6.606	ITI	0	0	 0.000
 185.197	 0.717	betty	0	0	 0.000
 185.914	 1.034	answer	2	2	 0.987
 186.948	 8.834	ITI	0	0	 0.000
 195.782	 0.636	chloe	0	0	 0.000
 196.418	 1.035	answer	3	3	 0.993
 197.453	 7.402	ITI	0	0	 0.000
 204.855	 0.557	betty	0	0	 0.000
 205.412	 1.831	answer	2	3	 1.799
 207.243	 7.560	ITI	0	0	 0.000
 214.803	 0.796	anne	0	0	 0.000
 215.599	 0.477	answer	1	1	 0.414
 216.076	 8.994	ITI	0	0	 0.000
 225.070	 0.637	betty	0	0	 0.000
 225.707	 1.671	answer	2	2	 1.618
 227.378	 6.526	ITI	0	0	 0.000
 233.904	 0.875	chloe	0	0	 0.000
 234.779	 1.432	answer	3	3	 1.384
 236.211	 7.164	ITI	0	0	 0.000
 243.375	 0.477	chloe	0	0	 0.000
 243.852	 1.274	answer	3	1	 1.269
 245.126	 7.480	ITI	0	0	 0.000
 252.606	 0.717	anne	0	0	 0.000
 253.323	 0.717	answer	1	1	 0.644
 254.040	 7.640	ITI	0	0	 0.000
 261.680	 0.716	betty	0	0	 0.000
 262.396	 2.785	answer	2	2	 2.765
 265.181	 6.447	ITI	0	0	 0.000
 271.628	 0.557	betty	0	0	 0.000
 272.185	 0.796	answer	2	3	 0.758
 272.981	 8.277	ITI	0	0	 0.000
 281.258	 0.477	anne	0	0	 0.000
 281.735	 0.637	answer	1	1	 0.600
 282.372	 7.561	ITI	0	0	 0.000
 289.933	 0.796	chloe	0	0	 0.000
 290.729	 2.547	answer	3	3	 2.504
 293.276	 4.695	ITI	0	0	 0.000
 297.971	 0.557	chloe	0	0	 0.000
 298.528	 0.637	answer	3	1	 0.593
 299.165	 9.869	ITI	0	0	 0.000
 309.034	 0.716	anne	0	0	 0.000
 309.750	 2.706	answer	1	3	 2.683
 312.456	 5.571	ITI	0	0	 0.000
 318.027	 0.397	betty	0	0	 0.000
 318.424	 1.353	answer	2	3	 1.339
 319.777	 7.800	ITI	0	0	 0.000
 327.577	 0.876	chloe	0	0	 0.000
 328.453	 1.591	answer	3	1	 1.566
 330.044	 7.083	ITI	0	0	 0.000
 337.127	 0.478	anne	0	0	 0.000
 337.605	 2.308	answer	1	3	 2.230
 339.913	 4.696	ITI	0	0	 0.000
 344.609	 4.138	END	0	0	 0.000
