onset	duration	trial_type	file	expected_answer	answer	reaction_time
0.0	2.069	ITI	Rien	0	0	0.0
2.069	0.6852380952380952	betty	214_mardi	0	0	0.0
2.754238095238095	0.48976190476190506	answer	Rien	-2	2	0.48976190476190506
3.244	8.296	ITI	Rien	0	0	0.0
11.54	0.6693197278911565	anne	182_francais	0	0	0.0
12.209319727891156	0.8346802721088444	answer	Rien	-1	1	0.8346802721088444
13.044	7.648	ITI	Rien	0	0	0.0
20.692	0.4214739229024944	betty	214_toussez	0	0	0.0
21.113473922902493	0.6145260770975085	answer	Rien	-2	2	0.6145260770975085
21.728	7.878999999999998	ITI	Rien	0	0	0.0
29.607	0.4357142857142857	chloe	233_hallo	0	0	0.0
30.042714285714286	0.8132857142857155	answer	Rien	-3	3	0.8132857142857155
30.856	7.981999999999999	ITI	Rien	0	0	0.0
38.838	0.7627664399092969	anne	182_mardi	0	0	0.0
39.6007664399093	1.0152335600906994	answer	Rien	-1	1	1.0152335600906994
40.616	8.012	ITI	Rien	0	0	0.0
48.628	0.6545351473922902	betty	214_jeudi	0	0	0.0
49.28253514739229	0.4834648526077103	answer	Rien	-2	2	0.4834648526077103
49.766	9.048000000000002	ITI	Rien	0	0	0.0
58.814	0.7930385487528344	chloe	233_lundi	0	0	0.0
59.60703854875283	1.7949614512471683	answer	Rien	-3	3	1.7949614512471683
61.402	6.804000000000002	ITI	Rien	0	0	0.0
68.206	0.4672789115646258	betty	214_quatre	0	0	0.0
68.67327891156462	1.4787210884353783	answer	Rien	-2	2	1.4787210884353783
70.152	8.319999999999993	ITI	Rien	0	0	0.0
78.472	0.6878231292517006	anne	182_lundi	0	0	0.0
79.15982312925169	0.8021768707483119	answer	Rien	-1	1	0.8021768707483119
79.962	7.423999999999992	ITI	Rien	0	0	0.0
87.386	0.7373015873015873	chloe	233_jeudi	0	0	0.0
88.12330158730158	1.6146984126984165	answer	Rien	-3	2	1.6146984126984165
89.738	6.641000000000005	ITI	Rien	0	0	0.0
96.379	0.6907256235827665	anne	182_neutre	0	0	0.0
97.06972562358277	0.44027437641723566	answer	Rien	-1	1	0.44027437641723566
97.51	8.738	ITI	Rien	0	0	0.0
106.248	0.33918367346938777	betty	214_penser	0	0	0.0
106.5871836734694	0.47881632653060535	answer	Rien	-2	2	0.47881632653060535
107.066	8.174999999999997	ITI	Rien	0	0	0.0
115.241	0.4803174603174603	anne	182_pouvez	0	0	0.0
115.72131746031747	0.6326825396825342	answer	Rien	-1	3	0.6326825396825342
116.354	8.756	ITI	Rien	0	0	0.0
125.11	0.4849206349206349	betty	214_voyelle	0	0	0.0
125.59492063492064	0.7030793650793612	answer	Rien	-2	2	0.7030793650793612
126.298	9.875	ITI	Rien	0	0	0.0
136.173	0.5902040816326529	chloe	233_toussez	0	0	0.0
136.76320408163267	0.6327959183673215	answer	Rien	-3	3	0.6327959183673215
137.396	10.634000000000015	ITI	Rien	0	0	0.0
148.03	0.4	chloe	233_pouvez	0	0	0.0
148.43	2.2439999999999998	answer	Rien	-3	1	2.2439999999999998
150.674	6.349999999999994	ITI	Rien	0	0	0.0
157.024	0.6176643990929706	anne	182_quatre	0	0	0.0
157.64166439909297	0.6663356009070185	answer	Rien	-1	1	0.6663356009070185
158.308	8.504999999999995	ITI	Rien	0	0	0.0
166.813	0.4126303854875283	anne	182_toussez	0	0	0.0
167.2256303854875	1.5003696145124934	answer	Rien	-1	1	1.5003696145124934
168.726	7.0800000000000125	ITI	Rien	0	0	0.0
175.806	0.5778684807256236	chloe	233_partie	0	0	0.0
176.38386848072562	0.5601315192743641	answer	Rien	-3	3	0.5601315192743641
176.944	8.730000000000018	ITI	Rien	0	0	0.0
185.674	0.6146031746031746	betty	214_francais	0	0	0.0
186.28860317460317	0.8393968253968183	answer	Rien	-2	2	0.8393968253968183
187.128	7.859000000000009	ITI	Rien	0	0	0.0
194.987	0.4461678004535147	anne	182_penser	0	0	0.0
195.4331678004535	1.294832199546505	answer	Rien	-1	1	1.294832199546505
196.728	8.127999999999986	ITI	Rien	0	0	0.0
204.856	0.8059410430839002	chloe	233_mardi	0	0	0.0
205.66194104308389	1.7260589569161198	answer	Rien	-3	3	1.7260589569161198
207.388	7.1769999999999925	ITI	Rien	0	0	0.0
214.565	0.42	betty	214_partie	0	0	0.0
214.98499999999999	0.535000000000025	answer	Rien	-2	2	0.535000000000025
215.52	8.754999999999995	ITI	Rien	0	0	0.0
224.275	0.5071655328798186	betty	214_neutre	0	0	0.0
224.78216553287982	0.5678344671201785	answer	Rien	-2	2	0.5678344671201785
225.35	7.75800000000001	ITI	Rien	0	0	0.0
233.108	0.7329705215419501	chloe	233_quatre	0	0	0.0
233.84097052154195	0.6630294784580428	answer	Rien	-3	3	0.6630294784580428
234.504	7.598000000000013	ITI	Rien	0	0	0.0
242.102	0.3878458049886621	betty	214_pouvez	0	0	0.0
242.48984580498868	0.6221541950113192	answer	Rien	-2	2	0.6221541950113192
243.112	8.858000000000004	ITI	Rien	0	0	0.0
251.97	0.483061224489796	anne	182_partie	0	0	0.0
