acq_time	filename
2017-07-13T11:51:07	func/sub-34_task-identification_run-01_bold.nii.gz
2017-07-13T11:57:27	func/sub-34_task-identification_run-02_bold.nii.gz
2017-07-13T12:04:07	func/sub-34_task-identification_run-03_bold.nii.gz
2017-07-13T12:10:07	func/sub-34_task-identification_run-04_bold.nii.gz
2017-07-13T12:17:07	func/sub-34_task-localizer_bold.nii.gz
2017-07-13T13:18:47	func/sub-34_task-rest_bold.nii.gz
