onset	duration	trial_type	expected_response	given_response	response_time
 0.000	 2.069	ITI	0	0	 0.000
 2.069	 0.717	betty	0	0	 0.000
 2.786	 2.387	answer	2	1	 2.372
 5.173	 6.368	ITI	0	0	 0.000
 11.541	 0.716	anne	0	0	 0.000
 12.257	 0.477	answer	1	2	 0.457
 12.734	 7.959	ITI	0	0	 0.000
 20.693	 0.477	betty	0	0	 0.000
 21.170	 1.114	answer	2	1	 1.042
 22.284	 7.323	ITI	0	0	 0.000
 29.607	 0.477	chloe	0	0	 0.000
 30.084	 1.114	answer	3	2	 1.050
 31.198	 7.640	ITI	0	0	 0.000
 38.838	 0.796	anne	0	0	 0.000
 39.634	 0.716	answer	1	3	 0.694
 40.350	 8.278	ITI	0	0	 0.000
 48.628	 0.716	betty	0	0	 0.000
 49.344	 0.318	answer	2	3	 0.306
 49.662	 9.152	ITI	0	0	 0.000
 58.814	 0.876	chloe	0	0	 0.000
 59.690	 0.398	answer	3	3	 0.348
 60.088	 8.118	ITI	0	0	 0.000
 68.206	 0.557	betty	0	0	 0.000
 68.763	 1.273	answer	2	2	 1.249
 70.036	 8.437	ITI	0	0	 0.000
 78.473	 0.716	anne	0	0	 0.000
 79.189	 1.194	answer	1	3	 1.121
 80.383	 7.003	ITI	0	0	 0.000
 87.386	 0.796	chloe	0	0	 0.000
 88.182	 0.557	answer	3	3	 0.504
 88.739	 7.641	ITI	0	0	 0.000
 96.380	 0.716	anne	0	0	 0.000
 97.096	 0.637	answer	1	3	 0.612
 97.733	 8.515	ITI	0	0	 0.000
 106.248	 0.398	betty	0	0	 0.000
 106.646	 0.955	answer	2	1	 0.936
 107.601	 7.641	ITI	0	0	 0.000
 115.242	 0.557	anne	0	0	 0.000
 115.799	 0.557	answer	1	1	 0.553
 116.356	 8.754	ITI	0	0	 0.000
 125.110	 0.557	betty	0	0	 0.000
 125.667	 0.398	answer	2	3	 0.361
 126.065	 10.108	ITI	0	0	 0.000
 136.173	 0.636	chloe	0	0	 0.000
 136.809	 0.717	answer	3	1	 0.673
 137.526	 10.505	ITI	0	0	 0.000
 148.031	 0.478	chloe	0	0	 0.000
 148.509	 0.955	answer	3	1	 0.933
 149.464	 7.560	ITI	0	0	 0.000
 157.024	 0.716	anne	0	0	 0.000
 157.740	 2.149	answer	1	2	 2.096
 159.889	 6.925	ITI	0	0	 0.000
 166.814	 0.477	anne	0	0	 0.000
 167.291	 0.716	answer	1	1	 0.663
 168.007	 7.799	ITI	0	0	 0.000
 175.806	 0.637	chloe	0	0	 0.000
 176.443	 0.318	answer	3	3	 0.291
 176.761	 8.915	ITI	0	0	 0.000
 185.676	 0.636	betty	0	0	 0.000
 186.312	 1.433	answer	2	2	 1.406
 187.745	 7.242	ITI	0	0	 0.000
 194.987	 0.477	anne	0	0	 0.000
 195.464	 2.069	answer	1	2	 2.002
 197.533	 7.323	ITI	0	0	 0.000
 204.856	 0.875	chloe	0	0	 0.000
 205.731	 0.159	answer	3	3	 0.111
 205.890	 8.675	ITI	0	0	 0.000
 214.565	 0.477	betty	0	0	 0.000
 215.042	 1.751	answer	2	2	 1.708
 216.793	 7.482	ITI	0	0	 0.000
 224.275	 0.557	betty	0	0	 0.000
 224.832	 0.637	answer	2	3	 0.610
 225.469	 7.639	ITI	0	0	 0.000
 233.108	 0.796	chloe	0	0	 0.000
 233.904	 1.035	answer	3	2	 1.012
 234.939	 7.163	ITI	0	0	 0.000
 242.102	 0.478	betty	0	0	 0.000
 242.580	 0.318	answer	2	1	 0.250
 242.898	 9.072	ITI	0	0	 0.000
 251.970	 0.557	anne	0	0	 0.000
 252.527	 0.638	answer	1	3	 0.567
 253.165	 8.038	ITI	0	0	 0.000
 261.203	 0.557	chloe	0	0	 0.000
 261.760	 1.591	answer	3	2	 1.532
 263.351	 8.278	ITI	0	0	 0.000
 271.629	 0.637	betty	0	0	 0.000
 272.266	 2.387	answer	2	3	 2.340
 274.653	 7.640	ITI	0	0	 0.000
 282.293	 0.796	chloe	0	0	 0.000
 283.089	 0.079	answer	3	3	 0.069
 283.168	 2.786	ITI	0	0	 0.000
 285.954	 0.557	anne	0	0	 0.000
 286.511	 0.636	answer	1	2	 0.627
 287.147	 7.641	ITI	0	0	 0.000
 294.788	 0.876	chloe	0	0	 0.000
 295.664	 0.079	answer	3	3	 0.026
 295.743	 4.696	ITI	0	0	 0.000
 300.439	 0.398	betty	0	0	 0.000
 300.837	 1.512	answer	2	1	 1.459
 302.349	 6.924	ITI	0	0	 0.000
 309.273	 0.796	anne	0	0	 0.000
 310.069	 0.080	answer	1	3	 0.045
 310.149	 4.456	ITI	0	0	 0.000
 314.605	 0.876	chloe	0	0	 0.000
 315.481	 0.636	answer	3	2	 0.561
 316.117	 7.721	ITI	0	0	 0.000
 323.838	 0.716	anne	0	0	 0.000
 324.554	 1.273	answer	1	3	 1.214
 325.827	 5.730	ITI	0	0	 0.000
 331.557	 4.138	END	0	0	 0.000
