onset	duration	trial_type	expected_response	given_response	response_time
 0.000	 2.070	ITI	0	0	 0.000
 2.070	 0.557	betty	0	0	 0.000
 2.627	 1.671	answer	2	2	 1.621
 4.298	 7.322	ITI	0	0	 0.000
 11.620	 0.398	betty	0	0	 0.000
 12.018	 2.308	answer	2	3	 2.242
 14.326	 5.890	ITI	0	0	 0.000
 20.216	 0.557	anne	0	0	 0.000
 20.773	 0.716	answer	1	1	 0.671
 21.489	 7.719	ITI	0	0	 0.000
 29.208	 0.876	chloe	0	0	 0.000
 30.084	 1.591	answer	3	3	 1.560
 31.675	 7.084	ITI	0	0	 0.000
 38.759	 0.796	anne	0	0	 0.000
 39.555	 0.637	answer	1	1	 0.637
 40.192	 7.799	ITI	0	0	 0.000
 47.991	 0.875	chloe	0	0	 0.000
 48.866	 2.069	answer	3	2	 2.058
 50.935	 6.527	ITI	0	0	 0.000
 57.462	 0.557	chloe	0	0	 0.000
 58.019	 1.751	answer	3	3	 1.707
 59.770	 6.764	ITI	0	0	 0.000
 66.534	 0.478	betty	0	0	 0.000
 67.012	 1.671	answer	2	3	 1.670
 68.683	 7.720	ITI	0	0	 0.000
 76.403	 0.796	anne	0	0	 0.000
 77.199	 0.557	answer	1	1	 0.515
 77.756	 8.197	ITI	0	0	 0.000
 85.953	 0.478	chloe	0	0	 0.000
 86.431	 1.114	answer	3	3	 1.049
 87.545	 7.959	ITI	0	0	 0.000
 95.504	 0.716	anne	0	0	 0.000
 96.220	 0.955	answer	1	1	 0.884
 97.175	 8.914	ITI	0	0	 0.000
 106.089	 0.478	betty	0	0	 0.000
 106.567	 2.069	answer	2	3	 2.027
 108.636	 7.242	ITI	0	0	 0.000
 115.878	 0.477	anne	0	0	 0.000
 116.355	 5.173	answer	1	0	 0.000
 121.528	 3.503	ITI	0	0	 0.000
 125.031	 0.477	betty	0	0	 0.000
 125.508	 2.308	answer	2	3	 2.238
 127.816	 8.197	ITI	0	0	 0.000
 136.013	 0.796	chloe	0	0	 0.000
 136.809	 1.910	answer	3	3	 1.841
 138.719	 6.845	ITI	0	0	 0.000
 145.564	 0.557	anne	0	0	 0.000
 146.121	 1.194	answer	1	1	 1.135
 147.315	 7.640	ITI	0	0	 0.000
 154.955	 0.636	betty	0	0	 0.000
 155.591	 1.274	answer	2	2	 1.247
 156.865	 9.948	ITI	0	0	 0.000
 166.813	 0.637	chloe	0	0	 0.000
 167.450	 5.173	answer	3	0	 0.000
 172.623	 3.184	ITI	0	0	 0.000
 175.807	 0.557	betty	0	0	 0.000
 176.364	 5.173	answer	2	0	 0.000
 181.537	 3.740	ITI	0	0	 0.000
 185.277	 0.478	chloe	0	0	 0.000
 185.755	 0.716	answer	3	1	 0.647
 186.471	 7.482	ITI	0	0	 0.000
 193.953	 0.557	anne	0	0	 0.000
 194.510	 2.865	answer	1	1	 2.816
 197.375	 6.366	ITI	0	0	 0.000
 203.741	 0.557	betty	0	0	 0.000
 204.298	 2.467	answer	2	3	 2.394
 206.765	 7.243	ITI	0	0	 0.000
 214.008	 0.876	chloe	0	0	 0.000
 214.884	 1.193	answer	3	2	 1.130
 216.077	 7.004	ITI	0	0	 0.000
 223.081	 0.716	anne	0	0	 0.000
 223.797	 0.875	answer	1	1	 0.875
 224.672	 7.402	ITI	0	0	 0.000
 232.074	 0.717	anne	0	0	 0.000
 232.791	 1.114	answer	1	1	 1.035
 233.905	 8.037	ITI	0	0	 0.000
 241.942	 0.796	chloe	0	0	 0.000
 242.738	 5.174	answer	3	0	 0.000
 247.912	 2.069	ITI	0	0	 0.000
 249.981	 0.637	chloe	0	0	 0.000
 250.618	 1.273	answer	3	2	 1.220
 251.891	 7.242	ITI	0	0	 0.000
 259.133	 0.637	betty	0	0	 0.000
 259.770	 1.591	answer	2	3	 1.564
 261.361	 8.437	ITI	0	0	 0.000
 269.798	 0.716	betty	0	0	 0.000
 270.514	 2.388	answer	2	2	 2.332
 272.902	 6.844	ITI	0	0	 0.000
 279.746	 0.797	chloe	0	0	 0.000
 280.543	 2.626	answer	3	2	 2.581
 283.169	 5.889	ITI	0	0	 0.000
 289.058	 0.398	betty	0	0	 0.000
 289.456	 2.148	answer	2	2	 2.090
 291.604	 6.287	ITI	0	0	 0.000
 297.891	 0.718	anne	0	0	 0.000
 298.609	 0.875	answer	1	1	 0.807
 299.484	 8.595	ITI	0	0	 0.000
 308.079	 0.477	anne	0	0	 0.000
 308.556	 1.512	answer	1	1	 1.444
 310.068	 6.766	ITI	0	0	 0.000
 316.834	 0.875	chloe	0	0	 0.000
 317.709	 1.353	answer	3	3	 1.311
 319.062	 8.038	ITI	0	0	 0.000
 327.100	 0.716	betty	0	0	 0.000
 327.816	 1.035	answer	2	2	 0.984
 328.851	 8.038	ITI	0	0	 0.000
 336.889	 0.717	anne	0	0	 0.000
 337.606	 0.636	answer	1	1	 0.596
 338.242	 6.367	ITI	0	0	 0.000
 344.609	 4.138	END	0	0	 0.000
