onset	duration	trial_type	expected_response	given_response	response_time
 0.000	 2.069	ITI	0	0	 0.000
 2.069	 0.558	betty	0	0	 0.000
 2.627	 0.636	answer	2	3	 0.624
 3.263	 8.357	ITI	0	0	 0.000
 11.620	 0.398	betty	0	0	 0.000
 12.018	 0.955	answer	2	3	 0.889
 12.973	 7.242	ITI	0	0	 0.000
 20.215	 0.557	anne	0	0	 0.000
 20.772	 1.433	answer	1	3	 1.385
 22.205	 7.004	ITI	0	0	 0.000
 29.209	 0.875	chloe	0	0	 0.000
 30.084	 1.114	answer	3	2	 1.095
 31.198	 7.561	ITI	0	0	 0.000
 38.759	 0.796	anne	0	0	 0.000
 39.555	 0.636	answer	1	1	 0.630
 40.191	 7.800	ITI	0	0	 0.000
 47.991	 0.876	chloe	0	0	 0.000
 48.867	 0.238	answer	3	2	 0.218
 49.105	 8.356	ITI	0	0	 0.000
 57.461	 0.557	chloe	0	0	 0.000
 58.018	 0.717	answer	3	2	 0.691
 58.735	 7.800	ITI	0	0	 0.000
 66.535	 0.477	betty	0	0	 0.000
 67.012	 1.274	answer	2	2	 1.239
 68.286	 8.117	ITI	0	0	 0.000
 76.403	 0.796	anne	0	0	 0.000
 77.199	 0.637	answer	1	1	 0.612
 77.836	 8.118	ITI	0	0	 0.000
 85.954	 0.477	chloe	0	0	 0.000
 86.431	 1.353	answer	3	1	 1.286
 87.784	 7.721	ITI	0	0	 0.000
 95.505	 0.716	anne	0	0	 0.000
 96.221	 1.671	answer	1	1	 1.598
 97.892	 8.197	ITI	0	0	 0.000
 106.089	 0.477	betty	0	0	 0.000
 106.566	 0.876	answer	2	2	 0.855
 107.442	 8.436	ITI	0	0	 0.000
 115.878	 0.478	anne	0	0	 0.000
 116.356	 1.034	answer	1	3	 0.979
 117.390	 7.640	ITI	0	0	 0.000
 125.030	 0.478	betty	0	0	 0.000
 125.508	 1.910	answer	2	2	 1.871
 127.418	 8.596	ITI	0	0	 0.000
 136.014	 0.795	chloe	0	0	 0.000
 136.809	 1.672	answer	3	2	 1.632
 138.481	 7.082	ITI	0	0	 0.000
 145.563	 0.558	anne	0	0	 0.000
 146.121	 0.636	answer	1	1	 0.598
 146.757	 8.198	ITI	0	0	 0.000
 154.955	 0.637	betty	0	0	 0.000
 155.592	 0.398	answer	2	2	 0.377
 155.990	 10.824	ITI	0	0	 0.000
 166.814	 0.636	chloe	0	0	 0.000
 167.450	 0.239	answer	3	3	 0.221
 167.689	 8.118	ITI	0	0	 0.000
 175.807	 0.557	betty	0	0	 0.000
 176.364	 0.398	answer	2	2	 0.381
 176.762	 8.516	ITI	0	0	 0.000
 185.278	 0.477	chloe	0	0	 0.000
 185.755	 0.955	answer	3	1	 0.940
 186.710	 7.242	ITI	0	0	 0.000
 193.952	 0.557	anne	0	0	 0.000
 194.509	 0.876	answer	1	1	 0.808
 195.385	 8.357	ITI	0	0	 0.000
 203.742	 0.557	betty	0	0	 0.000
 204.299	 1.671	answer	2	3	 1.636
 205.970	 8.038	ITI	0	0	 0.000
 214.008	 0.875	chloe	0	0	 0.000
 214.883	 0.319	answer	3	2	 0.296
 215.202	 7.879	ITI	0	0	 0.000
 223.081	 0.716	anne	0	0	 0.000
 223.797	 1.353	answer	1	1	 1.346
 225.150	 6.924	ITI	0	0	 0.000
 232.074	 0.716	anne	0	0	 0.000
 232.790	 1.671	answer	1	3	 1.621
 234.461	 7.482	ITI	0	0	 0.000
 241.943	 0.796	chloe	0	0	 0.000
 242.739	 1.034	answer	3	2	 0.974
 243.773	 6.208	ITI	0	0	 0.000
 249.981	 0.636	chloe	0	0	 0.000
 250.617	 0.558	answer	3	3	 0.486
 251.175	 7.959	ITI	0	0	 0.000
 259.134	 0.636	betty	0	0	 0.000
 259.770	 0.398	answer	2	2	 0.385
 260.168	 9.630	ITI	0	0	 0.000
 269.798	 0.717	betty	0	0	 0.000
 270.515	 0.477	answer	2	2	 0.414
 270.992	 8.754	ITI	0	0	 0.000
 279.746	 0.796	chloe	0	0	 0.000
 280.542	 2.069	answer	3	3	 2.027
 282.611	 6.447	ITI	0	0	 0.000
 289.058	 0.398	betty	0	0	 0.000
 289.456	 0.637	answer	2	2	 0.559
 290.093	 7.799	ITI	0	0	 0.000
 297.892	 0.716	anne	0	0	 0.000
 298.608	 1.512	answer	1	3	 1.495
 300.120	 7.960	ITI	0	0	 0.000
 308.080	 0.477	anne	0	0	 0.000
 308.557	 0.637	answer	1	1	 0.574
 309.194	 7.640	ITI	0	0	 0.000
 316.834	 0.875	chloe	0	0	 0.000
 317.709	 1.830	answer	3	2	 1.790
 319.539	 7.562	ITI	0	0	 0.000
 327.101	 0.716	betty	0	0	 0.000
 327.817	 0.239	answer	2	2	 0.228
 328.056	 8.833	ITI	0	0	 0.000
 336.889	 0.716	anne	0	0	 0.000
 337.605	 0.876	answer	1	1	 0.860
 338.481	 6.129	ITI	0	0	 0.000
 344.610	 4.139	END	0	0	 0.000
