onset	duration	trial_type	expected_response	given_response	response_time
 0.000	 5.172	ITI	0	0	 0.000
 5.172	 0.557	speech	0	0	 0.000
 5.729	 4.377	ITI	0	0	 0.000
 10.106	 0.557	artificial	0	0	 0.000
 10.663	 4.139	ITI	0	0	 0.000
 14.802	 0.557	artificial	0	0	 0.000
 15.359	 5.333	ITI	0	0	 0.000
 20.692	 0.557	non_speech	0	0	 0.000
 21.249	 4.297	ITI	0	0	 0.000
 25.546	 0.557	emotional	0	0	 0.000
 26.103	 4.536	ITI	0	0	 0.000
 30.639	 0.558	animal	0	0	 0.000
 31.197	 4.775	ITI	0	0	 0.000
 35.972	 0.558	environmental	0	0	 0.000
 36.530	 4.615	ITI	0	0	 0.000
 41.145	 0.557	environmental	0	0	 0.000
 41.702	 4.377	ITI	0	0	 0.000
 46.079	 0.557	animal	0	0	 0.000
 46.636	 5.014	ITI	0	0	 0.000
 51.650	 0.557	animal	0	0	 0.000
 52.207	 4.378	ITI	0	0	 0.000
 56.585	 0.557	artificial	0	0	 0.000
 57.142	 4.377	ITI	0	0	 0.000
 61.519	 0.557	emotional	0	0	 0.000
 62.076	 4.377	ITI	0	0	 0.000
 66.453	 0.557	non_speech	0	0	 0.000
 67.010	 4.856	ITI	0	0	 0.000
 71.866	 0.557	non_speech	0	0	 0.000
 72.423	 4.218	ITI	0	0	 0.000
 76.641	 0.557	speech	0	0	 0.000
 77.198	 5.730	ITI	0	0	 0.000
 82.928	 0.557	emotional	0	0	 0.000
 83.485	 5.333	ITI	0	0	 0.000
 88.818	 0.557	non_speech	0	0	 0.000
 89.375	 4.536	ITI	0	0	 0.000
 93.911	 0.557	animal	0	0	 0.000
 94.468	 4.377	ITI	0	0	 0.000
 98.845	 0.557	artificial	0	0	 0.000
 99.402	 5.253	ITI	0	0	 0.000
 104.655	 0.558	emotional	0	0	 0.000
 105.213	 4.297	ITI	0	0	 0.000
 109.510	 0.557	emotional	0	0	 0.000
 110.067	 4.934	ITI	0	0	 0.000
 115.001	 0.557	environmental	0	0	 0.000
 115.558	 4.298	ITI	0	0	 0.000
 119.856	 0.557	artificial	0	0	 0.000
 120.413	 4.776	ITI	0	0	 0.000
 125.189	 0.557	emotional	0	0	 0.000
 125.746	 5.013	ITI	0	0	 0.000
 130.759	 0.557	speech	0	0	 0.000
 131.316	 4.616	ITI	0	0	 0.000
 135.932	 0.557	environmental	0	0	 0.000
 136.489	 4.458	ITI	0	0	 0.000
 140.947	 0.557	environmental	0	0	 0.000
 141.504	 4.297	ITI	0	0	 0.000
 145.801	 0.557	non_speech	0	0	 0.000
 146.358	 5.014	ITI	0	0	 0.000
 151.372	 0.557	speech	0	0	 0.000
 151.929	 4.934	ITI	0	0	 0.000
 156.863	 0.558	artificial	0	0	 0.000
 157.421	 4.934	ITI	0	0	 0.000
 162.355	 0.557	non_speech	0	0	 0.000
 162.912	 4.457	ITI	0	0	 0.000
 167.369	 0.557	animal	0	0	 0.000
 167.926	 4.218	ITI	0	0	 0.000
 172.144	 0.557	environmental	0	0	 0.000
 172.701	 5.015	ITI	0	0	 0.000
 177.716	 0.557	non_speech	0	0	 0.000
 178.273	 4.456	ITI	0	0	 0.000
 182.729	 0.557	speech	0	0	 0.000
 183.286	 4.855	ITI	0	0	 0.000
 188.141	 0.557	emotional	0	0	 0.000
 188.698	 4.378	ITI	0	0	 0.000
 193.076	 0.557	emotional	0	0	 0.000
 193.633	 5.173	ITI	0	0	 0.000
 198.806	 0.557	speech	0	0	 0.000
 199.363	 4.616	ITI	0	0	 0.000
 203.979	 0.557	artificial	0	0	 0.000
 204.536	 4.695	ITI	0	0	 0.000
 209.231	 0.558	environmental	0	0	 0.000
 209.789	 4.457	ITI	0	0	 0.000
 214.246	 0.557	animal	0	0	 0.000
 214.803	 4.536	ITI	0	0	 0.000
 219.339	 0.557	speech	0	0	 0.000
 219.896	 4.377	ITI	0	0	 0.000
 224.273	 0.557	speech	0	0	 0.000
 224.830	 4.458	ITI	0	0	 0.000
 229.288	 0.557	speech	0	0	 0.000
 229.845	 4.377	ITI	0	0	 0.000
 234.222	 0.557	artificial	0	0	 0.000
 234.779	 4.934	ITI	0	0	 0.000
 239.713	 0.557	non_speech	0	0	 0.000
 240.270	 5.253	ITI	0	0	 0.000
 245.523	 0.557	emotional	0	0	 0.000
 246.080	 4.298	ITI	0	0	 0.000
 250.378	 0.557	animal	0	0	 0.000
 250.935	 4.377	ITI	0	0	 0.000
 255.312	 0.557	speech	0	0	 0.000
 255.869	 4.377	ITI	0	0	 0.000
 260.246	 0.557	environmental	0	0	 0.000
 260.803	 5.253	ITI	0	0	 0.000
 266.056	 0.558	animal	0	0	 0.000
 266.614	 4.138	ITI	0	0	 0.000
 270.752	 0.557	animal	0	0	 0.000
 271.309	 4.775	ITI	0	0	 0.000
 276.084	 0.557	animal	0	0	 0.000
 276.641	 6.765	ITI	0	0	 0.000
 283.406	 0.557	artificial	0	0	 0.000
 283.963	 4.377	ITI	0	0	 0.000
 288.340	 0.557	emotional	0	0	 0.000
 288.897	 4.298	ITI	0	0	 0.000
 293.195	 0.557	artificial	0	0	 0.000
 293.752	 6.208	ITI	0	0	 0.000
 299.960	 0.557	environmental	0	0	 0.000
 300.517	 4.377	ITI	0	0	 0.000
 304.894	 0.557	animal	0	0	 0.000
 305.451	 4.298	ITI	0	0	 0.000
 309.749	 0.557	emotional	0	0	 0.000
 310.306	 4.457	ITI	0	0	 0.000
 314.763	 0.558	animal	0	0	 0.000
 315.321	 4.775	ITI	0	0	 0.000
 320.096	 0.557	emotional	0	0	 0.000
 320.653	 4.217	ITI	0	0	 0.000
 324.870	 0.557	non_speech	0	0	 0.000
 325.427	 4.298	ITI	0	0	 0.000
 329.725	 0.557	animal	0	0	 0.000
 330.282	 4.617	ITI	0	0	 0.000
 334.899	 0.557	environmental	0	0	 0.000
 335.456	 4.218	ITI	0	0	 0.000
 339.674	 0.557	artificial	0	0	 0.000
 340.231	 4.218	ITI	0	0	 0.000
