onset	duration	trial_type	file
0.0	5.173	ITI	Rien
5.173	0.5	speech	voc27
5.673	4.4350000000000005	ITI	Rien
10.108	0.5006802721088436	artificial	nvoc70
10.608680272108844	4.195319727891156	ITI	Rien
14.804	0.5000907029478459	artificial	nvoc69
15.304090702947846	5.388909297052155	ITI	Rien
20.693	0.5	non_speech	voc70
21.193	4.354999999999997	ITI	Rien
25.548	0.4894104308390023	emotional	64_surprise
26.037410430839	4.603589569160998	ITI	Rien
30.641	0.5	animal	seagull_call
31.141	4.832000000000001	ITI	Rien
35.973	0.5003628117913832	environmental	nvoc42
36.47336281179138	4.673637188208616	ITI	Rien
41.147	0.5003628117913832	environmental	nvoc41
41.64736281179138	4.433637188208621	ITI	Rien
46.081	0.5009523809523809	animal	nvoc18
46.58195238095239	5.070047619047617	ITI	Rien
51.652	0.5003628117913832	animal	nvoc17
52.152362811791384	4.433637188208614	ITI	Rien
56.586	0.5006802721088436	artificial	nvoc67
57.08668027210884	4.434319727891158	ITI	Rien
61.521	0.5	emotional	64_sadness
62.021	4.4339999999999975	ITI	Rien
66.455	0.5	non_speech	voc69
66.955	4.912000000000006	ITI	Rien
71.867	0.5	non_speech	voc68
72.367	4.275999999999996	ITI	Rien
76.643	0.5	speech	voc26
77.143	5.787000000000006	ITI	Rien
82.93	0.5	emotional	64_happiness
83.43	5.388999999999996	ITI	Rien
88.819	0.5	non_speech	voc67
89.319	4.593999999999994	ITI	Rien
93.913	0.5009070294784579	animal	nvoc16
94.41390702947845	4.43309297052154	ITI	Rien
98.847	0.5008616780045352	artificial	nvoc66
99.34786167800453	5.308138321995477	ITI	Rien
104.656	0.5	emotional	64_fear
105.156	4.35499999999999	ITI	Rien
109.511	0.5043764172335601	emotional	64_disgust
110.01537641723355	4.987623582766444	ITI	Rien
115.003	0.5003628117913832	environmental	nvoc40
115.50336281179138	4.354637188208621	ITI	Rien
119.858	0.500498866213152	artificial	nvoc65
120.35849886621315	4.831501133786841	ITI	Rien
125.19	0.5131065759637188	emotional	64_anger
125.70310657596372	5.057893424036279	ITI	Rien
130.761	0.5	speech	voc25
131.261	4.673000000000002	ITI	Rien
135.934	0.5003628117913832	environmental	nvoc39
136.43436281179137	4.513637188208627	ITI	Rien
140.948	0.5003174603174603	environmental	nvoc38
141.44831746031747	4.3536825396825245	ITI	Rien
145.802	0.5006349206349207	non_speech	voc6
146.30263492063492	5.071365079365082	ITI	Rien
151.374	0.5	speech	voc24
151.874	4.991000000000014	ITI	Rien
156.865	0.5008163265306123	artificial	nvoc64
157.36581632653062	4.990183673469373	ITI	Rien
162.356	0.5	non_speech	voc65
162.856	4.515000000000015	ITI	Rien
167.371	0.5002267573696145	animal	nvoc15
167.8712267573696	4.274773242630363	ITI	Rien
172.146	0.5009523809523809	environmental	nvoc37
172.64695238095237	5.070047619047646	ITI	Rien
177.717	0.5	non_speech	voc64
178.217	4.513999999999982	ITI	Rien
182.731	0.5	speech	voc22
183.231	4.912000000000006	ITI	Rien
188.143	0.5138095238095238	emotional	61_surprise
188.65680952380953	4.420190476190474	ITI	Rien
193.077	0.5	emotional	59_surprise
193.577	5.2309999999999945	ITI	Rien
198.808	0.5	speech	voc21
199.308	4.671999999999997	ITI	Rien
203.98	0.5006349206349207	artificial	nvoc63
204.4806349206349	4.752365079365093	ITI	Rien
209.233	0.5006802721088436	environmental	nvoc36
209.73368027210884	4.513319727891166	ITI	Rien
214.247	0.5000907029478459	animal	nvoc14
214.74709070294787	4.593909297052148	ITI	Rien
219.341	0.5	speech	voc19
219.841	4.4339999999999975	ITI	Rien
224.275	0.5	speech	voc18
224.775	4.513999999999982	ITI	Rien
229.289	0.5	speech	voc17
229.789	4.435000000000002	ITI	Rien
234.224	0.5006349206349207	artificial	nvoc62
234.7246349206349	4.990365079365093	ITI	Rien
239.715	0.5	non_speech	voc63
240.215	5.3089999999999975	ITI	Rien
245.524	0.5043764172335601	emotional	59_fear
246.02837641723357	4.3506235827664295	ITI	Rien
250.379	0.5009523809523809	animal	nvoc13
250.87995238095237	4.434047619047622	ITI	Rien
255.314	0.5	speech	voc16
255.814	4.4339999999999975	ITI	Rien
260.248	0.5006349206349207	environmental	nvoc35
260.7486349206349	5.308365079365105	ITI	Rien
266.057	0.5009523809523809	animal	nvoc12
266.5579523809524	4.196047619047622	ITI	Rien
270.754	0.5008616780045352	animal	nvoc11
271.25486167800454	4.831138321995459	ITI	Rien
276.086	0.5008616780045352	animal	nvoc10
276.58686167800454	6.820138321995435	ITI	Rien
283.407	0.5006349206349207	artificial	nvoc61
