onset	duration	trial_type	expected_response	given_response	response_time
 0.000	 2.070	ITI	0	0	 0.000
 2.070	 0.557	betty	0	0	 0.000
 2.627	 0.717	answer	2	2	 0.674
 3.344	 8.754	ITI	0	0	 0.000
 12.098	 0.477	betty	0	0	 0.000
 12.575	 0.955	answer	2	2	 0.926
 13.530	 8.119	ITI	0	0	 0.000
 21.649	 0.477	anne	0	0	 0.000
 22.126	 0.875	answer	1	1	 0.873
 23.001	 7.640	ITI	0	0	 0.000
 30.641	 0.796	anne	0	0	 0.000
 31.437	 1.830	answer	1	1	 1.768
 33.267	 6.368	ITI	0	0	 0.000
 39.635	 0.557	chloe	0	0	 0.000
 40.192	 2.388	answer	3	3	 2.325
 42.580	 6.525	ITI	0	0	 0.000
 49.105	 0.876	chloe	0	0	 0.000
 49.981	 0.636	answer	3	3	 0.628
 50.617	 10.586	ITI	0	0	 0.000
 61.203	 0.716	betty	0	0	 0.000
 61.919	 1.114	answer	2	2	 1.100
 63.033	 8.277	ITI	0	0	 0.000
 71.310	 0.478	chloe	0	0	 0.000
 71.788	 1.114	answer	3	3	 1.097
 72.902	 7.322	ITI	0	0	 0.000
 80.224	 0.716	anne	0	0	 0.000
 80.940	 0.955	answer	1	1	 0.905
 81.895	 7.402	ITI	0	0	 0.000
 89.297	 0.716	anne	0	0	 0.000
 90.013	 1.035	answer	1	1	 1.024
 91.048	 7.560	ITI	0	0	 0.000
 98.608	 0.478	betty	0	0	 0.000
 99.086	 0.795	answer	2	2	 0.761
 99.881	 7.880	ITI	0	0	 0.000
 107.761	 0.557	betty	0	0	 0.000
 108.318	 1.910	answer	2	2	 1.841
 110.228	 7.958	ITI	0	0	 0.000
 118.186	 0.637	chloe	0	0	 0.000
 118.823	 0.637	answer	3	3	 0.612
 119.460	 9.869	ITI	0	0	 0.000
 129.329	 0.796	chloe	0	0	 0.000
 130.125	 1.671	answer	3	3	 1.638
 131.796	 7.560	ITI	0	0	 0.000
 139.356	 0.557	anne	0	0	 0.000
 139.913	 2.070	answer	1	1	 1.992
 141.983	 6.765	ITI	0	0	 0.000
 148.748	 0.716	anne	0	0	 0.000
 149.464	 1.353	answer	1	3	 1.335
 150.817	 7.719	ITI	0	0	 0.000
 158.536	 0.717	betty	0	0	 0.000
 159.253	 1.433	answer	2	2	 1.410
 160.686	 6.844	ITI	0	0	 0.000
 167.530	 0.398	betty	0	0	 0.000
 167.928	 1.512	answer	2	2	 1.493
 169.440	 7.163	ITI	0	0	 0.000
 176.603	 0.637	chloe	0	0	 0.000
 177.240	 0.557	answer	3	3	 0.515
 177.797	 8.197	ITI	0	0	 0.000
 185.994	 0.478	anne	0	0	 0.000
 186.472	 0.477	answer	1	1	 0.417
 186.949	 9.232	ITI	0	0	 0.000
 196.181	 0.876	chloe	0	0	 0.000
 197.057	 0.875	answer	3	3	 0.864
 197.932	 7.322	ITI	0	0	 0.000
 205.254	 0.796	anne	0	0	 0.000
 206.050	 2.069	answer	1	1	 2.057
 208.119	 7.163	ITI	0	0	 0.000
 215.282	 0.637	betty	0	0	 0.000
 215.919	 1.353	answer	2	2	 1.334
 217.272	 6.923	ITI	0	0	 0.000
 224.195	 0.637	betty	0	0	 0.000
 224.832	 0.875	answer	2	2	 0.857
 225.707	 8.119	ITI	0	0	 0.000
 233.826	 0.795	chloe	0	0	 0.000
 234.621	 1.831	answer	3	3	 1.788
 236.452	 6.605	ITI	0	0	 0.000
 243.057	 0.716	anne	0	0	 0.000
 243.773	 0.637	answer	1	1	 0.574
 244.410	 7.880	ITI	0	0	 0.000
 252.290	 0.557	anne	0	0	 0.000
 252.847	 1.910	answer	1	3	 1.862
 254.757	 6.525	ITI	0	0	 0.000
 261.282	 0.398	betty	0	0	 0.000
 261.680	 0.717	answer	2	3	 0.713
 262.397	 9.312	ITI	0	0	 0.000
 271.709	 0.875	chloe	0	0	 0.000
 272.584	 1.671	answer	3	2	 1.651
 274.255	 5.571	ITI	0	0	 0.000
 279.826	 0.796	chloe	0	0	 0.000
 280.622	 1.274	answer	3	3	 1.195
 281.896	 8.038	ITI	0	0	 0.000
 289.934	 0.477	betty	0	0	 0.000
 290.411	 2.229	answer	2	2	 2.212
 292.640	 6.288	ITI	0	0	 0.000
 298.928	 0.716	anne	0	0	 0.000
 299.644	 0.477	answer	1	1	 0.409
 300.121	 8.913	ITI	0	0	 0.000
 309.034	 0.478	chloe	0	0	 0.000
 309.512	 2.228	answer	3	2	 2.179
 311.740	 6.925	ITI	0	0	 0.000
 318.665	 0.557	anne	0	0	 0.000
 319.222	 2.547	answer	1	1	 2.543
 321.769	 6.207	ITI	0	0	 0.000
 327.976	 0.875	chloe	0	0	 0.000
 328.851	 1.831	answer	3	3	 1.774
 330.682	 6.367	ITI	0	0	 0.000
 337.049	 0.557	betty	0	0	 0.000
 337.606	 1.114	answer	2	3	 1.041
 338.720	 5.890	ITI	0	0	 0.000
 344.610	 4.139	END	0	0	 0.000
