onset	duration	trial_type	expected_response	given_response	response_time
 0.000	 2.070	ITI	0	0	 0.000
 2.070	 0.717	betty	0	0	 0.000
 2.787	 5.173	answer	2	0	 2147483.647
 7.960	 3.581	ITI	0	0	 0.000
 11.541	 0.716	anne	0	0	 0.000
 12.257	 5.173	answer	1	0	 2147483.647
 17.430	 3.264	ITI	0	0	 0.000
 20.694	 0.477	betty	0	0	 0.000
 21.171	 5.173	answer	2	0	 2147483.647
 26.344	 3.263	ITI	0	0	 0.000
 29.607	 0.477	chloe	0	0	 0.000
 30.084	 5.173	answer	3	0	 2147483.647
 35.257	 3.582	ITI	0	0	 0.000
 38.839	 0.796	anne	0	0	 0.000
 39.635	 5.173	answer	1	0	 2147483.647
 44.808	 3.820	ITI	0	0	 0.000
 48.628	 0.716	betty	0	0	 0.000
 49.344	 5.174	answer	2	0	 2147483.647
 54.518	 4.297	ITI	0	0	 0.000
 58.815	 0.876	chloe	0	0	 0.000
 59.691	 5.172	answer	3	0	 2147483.647
 64.863	 3.343	ITI	0	0	 0.000
 68.206	 0.557	betty	0	0	 0.000
 68.763	 5.174	answer	2	0	 2147483.647
 73.937	 4.536	ITI	0	0	 0.000
 78.473	 0.716	anne	0	0	 0.000
 79.189	 5.173	answer	1	0	 2147483.647
 84.362	 3.024	ITI	0	0	 0.000
 87.386	 0.797	chloe	0	0	 0.000
 88.183	 5.173	answer	3	0	 2147483.647
 93.356	 3.024	ITI	0	0	 0.000
 96.380	 0.716	anne	0	0	 0.000
 97.096	 5.173	answer	1	0	 2147483.647
 102.269	 3.980	ITI	0	0	 0.000
 106.249	 0.398	betty	0	0	 0.000
 106.647	 5.173	answer	2	0	 2147483.647
 111.820	 3.422	ITI	0	0	 0.000
 115.242	 0.557	anne	0	0	 0.000
 115.799	 5.173	answer	1	0	 2147483.647
 120.972	 4.139	ITI	0	0	 0.000
 125.111	 0.557	betty	0	0	 0.000
 125.668	 5.173	answer	2	0	 2147483.647
 130.841	 5.332	ITI	0	0	 0.000
 136.173	 0.636	chloe	0	0	 0.000
 136.809	 5.174	answer	3	0	 2147483.647
 141.983	 6.048	ITI	0	0	 0.000
 148.031	 0.478	chloe	0	0	 0.000
 148.509	 5.173	answer	3	0	 2147483.647
 153.682	 3.342	ITI	0	0	 0.000
 157.024	 0.716	anne	0	0	 0.000
 157.740	 5.174	answer	1	0	 2147483.647
 162.914	 3.900	ITI	0	0	 0.000
 166.814	 0.477	anne	0	0	 0.000
 167.291	 5.173	answer	1	0	 2147483.647
 172.464	 3.344	ITI	0	0	 0.000
 175.808	 0.636	chloe	0	0	 0.000
 176.444	 5.173	answer	3	0	 2147483.647
 181.617	 4.059	ITI	0	0	 0.000
 185.676	 0.636	betty	0	0	 0.000
 186.312	 5.173	answer	2	0	 2147483.647
 191.485	 3.503	ITI	0	0	 0.000
 194.988	 0.477	anne	0	0	 0.000
 195.465	 5.173	answer	1	0	 2147483.647
 200.638	 4.218	ITI	0	0	 0.000
 204.856	 0.875	chloe	0	0	 0.000
 205.731	 5.174	answer	3	0	 2147483.647
 210.905	 3.661	ITI	0	0	 0.000
 214.566	 0.477	betty	0	0	 0.000
 215.043	 5.173	answer	2	0	 2147483.647
 220.216	 4.059	ITI	0	0	 0.000
 224.275	 0.557	betty	0	0	 0.000
 224.832	 5.174	answer	2	0	 2147483.647
 230.006	 3.103	ITI	0	0	 0.000
 233.109	 0.796	chloe	0	0	 0.000
 233.905	 5.173	answer	3	0	 2147483.647
 239.078	 3.024	ITI	0	0	 0.000
 242.102	 0.478	betty	0	0	 0.000
 242.580	 5.173	answer	2	0	 2147483.647
 247.753	 4.218	ITI	0	0	 0.000
 251.971	 0.557	anne	0	0	 0.000
 252.528	 5.173	answer	1	0	 2147483.647
 257.701	 3.502	ITI	0	0	 0.000
 261.203	 0.557	chloe	0	0	 0.000
 261.760	 5.174	answer	3	0	 2147483.647
 266.934	 4.695	ITI	0	0	 0.000
 271.629	 0.637	betty	0	0	 0.000
 272.266	 5.172	answer	2	0	 2147483.647
 277.438	 4.856	ITI	0	0	 0.000
 282.294	 0.796	chloe	0	0	 0.000
 283.090	 5.173	answer	3	0	 2147483.647
 288.263	 2.069	ITI	0	0	 0.000
 290.332	 0.557	anne	0	0	 0.000
 290.889	 5.173	answer	1	0	 2147483.647
 296.062	 3.104	ITI	0	0	 0.000
 299.166	 0.876	chloe	0	0	 0.000
 300.042	 5.173	answer	3	0	 2147483.647
 305.215	 3.899	ITI	0	0	 0.000
 309.114	 0.398	betty	0	0	 0.000
 309.512	 5.173	answer	2	0	 2147483.647
 314.685	 3.264	ITI	0	0	 0.000
 317.949	 0.795	anne	0	0	 0.000
 318.744	 5.173	answer	1	0	 2147483.647
 323.917	 3.741	ITI	0	0	 0.000
 327.658	 0.875	chloe	0	0	 0.000
 328.533	 5.174	answer	3	0	 2147483.647
 333.707	 3.183	ITI	0	0	 0.000
 336.890	 0.716	anne	0	0	 0.000
 337.606	 5.173	answer	1	0	 2147483.647
 342.779	 1.830	ITI	0	0	 0.000
 344.609	 4.138	END	0	0	 0.000
