onset	duration	trial_type	expected_response	given_response	response_time
 0.000	 2.069	ITI	0	0	 0.000
 2.069	 0.557	betty	0	0	 0.000
 2.626	 1.353	answer	2	2	 1.287
 3.979	 7.640	ITI	0	0	 0.000
 11.619	 0.397	betty	0	0	 0.000
 12.016	 1.752	answer	2	2	 1.687
 13.768	 6.446	ITI	0	0	 0.000
 20.214	 0.557	anne	0	0	 0.000
 20.771	 0.717	answer	1	1	 0.652
 21.488	 7.719	ITI	0	0	 0.000
 29.207	 0.877	chloe	0	0	 0.000
 30.084	 0.795	answer	3	3	 0.759
 30.879	 7.879	ITI	0	0	 0.000
 38.758	 0.796	anne	0	0	 0.000
 39.554	 1.273	answer	1	3	 1.245
 40.827	 7.163	ITI	0	0	 0.000
 47.990	 0.876	chloe	0	0	 0.000
 48.866	 1.512	answer	3	3	 1.437
 50.378	 7.083	ITI	0	0	 0.000
 57.461	 0.557	chloe	0	0	 0.000
 58.018	 0.955	answer	3	2	 0.879
 58.973	 7.561	ITI	0	0	 0.000
 66.534	 0.478	betty	0	0	 0.000
 67.012	 1.432	answer	2	2	 1.407
 68.444	 7.958	ITI	0	0	 0.000
 76.402	 0.796	anne	0	0	 0.000
 77.198	 1.353	answer	1	1	 1.325
 78.551	 7.402	ITI	0	0	 0.000
 85.953	 0.477	chloe	0	0	 0.000
 86.430	 1.194	answer	3	2	 1.117
 87.624	 7.879	ITI	0	0	 0.000
 95.503	 0.716	anne	0	0	 0.000
 96.219	 0.796	answer	1	1	 0.742
 97.015	 9.073	ITI	0	0	 0.000
 106.088	 0.478	betty	0	0	 0.000
 106.566	 0.795	answer	2	2	 0.763
 107.361	 8.516	ITI	0	0	 0.000
 115.877	 0.477	anne	0	0	 0.000
 116.354	 2.468	answer	1	1	 2.399
 118.822	 6.208	ITI	0	0	 0.000
 125.030	 0.477	betty	0	0	 0.000
 125.507	 1.990	answer	2	2	 1.982
 127.497	 8.516	ITI	0	0	 0.000
 136.013	 0.796	chloe	0	0	 0.000
 136.809	 2.546	answer	3	2	 2.546
 139.355	 6.208	ITI	0	0	 0.000
 145.563	 0.557	anne	0	0	 0.000
 146.120	 0.716	answer	1	3	 0.665
 146.836	 8.118	ITI	0	0	 0.000
 154.954	 0.637	betty	0	0	 0.000
 155.591	 1.751	answer	2	2	 1.724
 157.342	 9.470	ITI	0	0	 0.000
 166.812	 0.637	chloe	0	0	 0.000
 167.449	 1.114	answer	3	3	 1.082
 168.563	 7.243	ITI	0	0	 0.000
 175.806	 0.557	betty	0	0	 0.000
 176.363	 1.512	answer	2	2	 1.460
 177.875	 7.401	ITI	0	0	 0.000
 185.276	 0.478	chloe	0	0	 0.000
 185.754	 0.477	answer	3	3	 0.475
 186.231	 7.721	ITI	0	0	 0.000
 193.952	 0.557	anne	0	0	 0.000
 194.509	 1.512	answer	1	1	 1.496
 196.021	 7.719	ITI	0	0	 0.000
 203.740	 0.557	betty	0	0	 0.000
 204.297	 0.638	answer	2	2	 0.586
 204.935	 9.072	ITI	0	0	 0.000
 214.007	 0.876	chloe	0	0	 0.000
 214.883	 0.318	answer	3	3	 0.308
 215.201	 7.879	ITI	0	0	 0.000
 223.080	 0.717	anne	0	0	 0.000
 223.797	 0.318	answer	1	1	 0.304
 224.115	 7.958	ITI	0	0	 0.000
 232.073	 0.716	anne	0	0	 0.000
 232.789	 0.239	answer	1	3	 0.216
 233.028	 8.914	ITI	0	0	 0.000
 241.942	 0.796	chloe	0	0	 0.000
 242.738	 0.955	answer	3	3	 0.945
 243.693	 6.287	ITI	0	0	 0.000
 249.980	 0.637	chloe	0	0	 0.000
 250.617	 1.034	answer	3	3	 0.970
 251.651	 7.482	ITI	0	0	 0.000
 259.133	 0.637	betty	0	0	 0.000
 259.770	 1.114	answer	2	2	 1.095
 260.884	 8.913	ITI	0	0	 0.000
 269.797	 0.716	betty	0	0	 0.000
 270.513	 1.114	answer	2	3	 1.060
 271.627	 8.119	ITI	0	0	 0.000
 279.746	 0.796	chloe	0	0	 0.000
 280.542	 1.830	answer	3	3	 1.817
 282.372	 6.685	ITI	0	0	 0.000
 289.057	 0.398	betty	0	0	 0.000
 289.455	 0.716	answer	2	2	 0.710
 290.171	 7.720	ITI	0	0	 0.000
 297.891	 0.717	anne	0	0	 0.000
 298.608	 1.353	answer	1	1	 1.295
 299.961	 8.117	ITI	0	0	 0.000
 308.078	 0.477	anne	0	0	 0.000
 308.555	 1.911	answer	1	1	 1.856
 310.466	 6.367	ITI	0	0	 0.000
 316.833	 0.875	chloe	0	0	 0.000
 317.708	 1.831	answer	3	3	 1.809
 319.539	 7.560	ITI	0	0	 0.000
 327.099	 0.717	betty	0	0	 0.000
 327.816	 0.955	answer	2	2	 0.905
 328.771	 8.117	ITI	0	0	 0.000
 336.888	 0.717	anne	0	0	 0.000
 337.605	 1.034	answer	1	1	 0.966
 338.639	 5.969	ITI	0	0	 0.000
 344.608	 4.138	END	0	0	 0.000
