onset	duration	trial_type	expected_response	given_response	response_time
 0.000	 2.070	ITI	0	0	 0.000
 2.070	 0.637	betty	0	0	 0.000
 2.707	 0.796	answer	2	1	 0.787
 3.503	 7.719	ITI	0	0	 0.000
 11.222	 0.398	betty	0	0	 0.000
 11.620	 0.876	answer	2	2	 0.798
 12.496	 8.038	ITI	0	0	 0.000
 20.534	 0.717	anne	0	0	 0.000
 21.251	 0.875	answer	1	1	 0.829
 22.126	 7.640	ITI	0	0	 0.000
 29.766	 0.796	chloe	0	0	 0.000
 30.562	 0.477	answer	3	3	 0.458
 31.039	 8.357	ITI	0	0	 0.000
 39.396	 0.478	betty	0	0	 0.000
 39.874	 1.114	answer	2	3	 1.102
 40.988	 8.197	ITI	0	0	 0.000
 49.185	 0.875	chloe	0	0	 0.000
 50.060	 1.114	answer	3	3	 1.110
 51.174	 7.164	ITI	0	0	 0.000
 58.338	 0.716	anne	0	0	 0.000
 59.054	 0.796	answer	1	2	 0.794
 59.850	 7.958	ITI	0	0	 0.000
 67.808	 0.557	anne	0	0	 0.000
 68.365	 0.398	answer	1	1	 0.325
 68.763	 8.675	ITI	0	0	 0.000
 77.438	 0.557	betty	0	0	 0.000
 77.995	 0.557	answer	2	2	 0.521
 78.552	 7.879	ITI	0	0	 0.000
 86.431	 0.716	anne	0	0	 0.000
 87.147	 0.239	answer	1	3	 0.205
 87.386	 8.278	ITI	0	0	 0.000
 95.664	 0.636	chloe	0	0	 0.000
 96.300	 0.637	answer	3	3	 0.628
 96.937	 9.391	ITI	0	0	 0.000
 106.328	 0.478	betty	0	0	 0.000
 106.806	 1.035	answer	2	2	 1.022
 107.841	 7.639	ITI	0	0	 0.000
 115.480	 0.557	anne	0	0	 0.000
 116.037	 0.558	answer	1	1	 0.531
 116.595	 7.879	ITI	0	0	 0.000
 124.474	 0.478	betty	0	0	 0.000
 124.952	 0.716	answer	2	2	 0.678
 125.668	 7.481	ITI	0	0	 0.000
 133.149	 0.875	chloe	0	0	 0.000
 134.024	 0.477	answer	3	1	 0.448
 134.501	 8.517	ITI	0	0	 0.000
 143.018	 0.796	anne	0	0	 0.000
 143.814	 1.352	answer	1	3	 1.346
 145.166	 9.869	ITI	0	0	 0.000
 155.035	 0.795	chloe	0	0	 0.000
 155.830	 1.433	answer	3	2	 1.392
 157.263	 7.959	ITI	0	0	 0.000
 165.222	 0.557	anne	0	0	 0.000
 165.779	 0.955	answer	1	1	 0.913
 166.734	 8.755	ITI	0	0	 0.000
 175.489	 0.478	chloe	0	0	 0.000
 175.967	 0.875	answer	3	3	 0.873
 176.842	 8.356	ITI	0	0	 0.000
 185.198	 0.716	betty	0	0	 0.000
 185.914	 0.796	answer	2	2	 0.750
 186.710	 9.073	ITI	0	0	 0.000
 195.783	 0.637	chloe	0	0	 0.000
 196.420	 1.194	answer	3	3	 1.192
 197.614	 7.242	ITI	0	0	 0.000
 204.856	 0.557	betty	0	0	 0.000
 205.413	 0.557	answer	2	2	 0.513
 205.970	 8.835	ITI	0	0	 0.000
 214.805	 0.795	anne	0	0	 0.000
 215.600	 0.239	answer	1	1	 0.208
 215.839	 9.232	ITI	0	0	 0.000
 225.071	 0.636	betty	0	0	 0.000
 225.707	 0.716	answer	2	2	 0.701
 226.423	 7.482	ITI	0	0	 0.000
 233.905	 0.876	chloe	0	0	 0.000
 234.781	 1.114	answer	3	3	 1.081
 235.895	 7.480	ITI	0	0	 0.000
 243.375	 0.478	chloe	0	0	 0.000
 243.853	 0.955	answer	3	2	 0.911
 244.808	 7.800	ITI	0	0	 0.000
 252.608	 0.716	anne	0	0	 0.000
 253.324	 0.876	answer	1	1	 0.818
 254.200	 7.480	ITI	0	0	 0.000
 261.680	 0.716	betty	0	0	 0.000
 262.396	 0.877	answer	2	2	 0.846
 263.273	 8.356	ITI	0	0	 0.000
 271.629	 0.557	betty	0	0	 0.000
 272.186	 0.557	answer	2	2	 0.496
 272.743	 8.516	ITI	0	0	 0.000
 281.259	 0.478	anne	0	0	 0.000
 281.737	 0.477	answer	1	1	 0.413
 282.214	 7.720	ITI	0	0	 0.000
 289.934	 0.796	chloe	0	0	 0.000
 290.730	 0.636	answer	3	3	 0.584
 291.366	 6.607	ITI	0	0	 0.000
 297.973	 0.557	chloe	0	0	 0.000
 298.530	 1.273	answer	3	1	 1.202
 299.803	 9.231	ITI	0	0	 0.000
 309.034	 0.717	anne	0	0	 0.000
 309.751	 1.114	answer	1	1	 1.039
 310.865	 7.163	ITI	0	0	 0.000
 318.028	 0.398	betty	0	0	 0.000
 318.426	 1.353	answer	2	2	 1.312
 319.779	 7.799	ITI	0	0	 0.000
 327.578	 0.875	chloe	0	0	 0.000
 328.453	 0.876	answer	3	3	 0.815
 329.329	 7.800	ITI	0	0	 0.000
 337.129	 0.477	anne	0	0	 0.000
 337.606	 0.876	answer	1	2	 0.812
 338.482	 6.127	ITI	0	0	 0.000
 344.609	 4.138	END	0	0	 0.000
