acq_time	filename
2017-05-24T07:53:06	func/sub-19_task-identification_run-01_bold.nii.gz
2017-05-24T07:59:46	func/sub-19_task-identification_run-02_bold.nii.gz
2017-05-24T08:06:06	func/sub-19_task-identification_run-03_bold.nii.gz
2017-05-24T08:12:26	func/sub-19_task-identification_run-04_bold.nii.gz
2017-05-24T08:18:46	func/sub-19_task-localizer_bold.nii.gz
2017-05-24T09:26:46	func/sub-19_task-rest_bold.nii.gz
