acq_time	filename
2017-07-06T11:30:17	func/sub-32_task-identification_run-01_bold.nii.gz
2017-07-06T11:36:57	func/sub-32_task-identification_run-02_bold.nii.gz
2017-07-06T11:43:17	func/sub-32_task-identification_run-03_bold.nii.gz
2017-07-06T11:49:37	func/sub-32_task-identification_run-04_bold.nii.gz
2017-07-06T11:56:57	func/sub-32_task-localizer_bold.nii.gz
2017-07-06T13:53:37	func/sub-32_task-rest_bold.nii.gz
