acq_time	filename
2017-07-27T11:45:17	func/sub-39_task-identification_run-01_bold.nii.gz
2017-07-27T11:51:37	func/sub-39_task-identification_run-02_bold.nii.gz
2017-07-27T11:58:17	func/sub-39_task-identification_run-03_bold.nii.gz
2017-07-27T12:04:37	func/sub-39_task-identification_run-04_bold.nii.gz
2017-07-27T12:11:57	func/sub-39_task-localizer_bold.nii.gz
2017-07-27T13:59:17	func/sub-39_task-rest_bold.nii.gz
