onset	duration	trial_type	expected_response	given_response	response_time
 0.000	 2.069	ITI	0	0	 0.000
 2.069	 0.557	betty	0	0	 0.000
 2.626	 0.796	answer	2	2	 0.756
 3.422	 8.674	ITI	0	0	 0.000
 12.096	 0.478	betty	0	0	 0.000
 12.574	 1.273	answer	2	2	 1.244
 13.847	 7.800	ITI	0	0	 0.000
 21.647	 0.477	anne	0	0	 0.000
 22.124	 1.512	answer	1	1	 1.500
 23.636	 7.004	ITI	0	0	 0.000
 30.640	 0.795	anne	0	0	 0.000
 31.435	 1.035	answer	1	3	 0.959
 32.470	 7.163	ITI	0	0	 0.000
 39.633	 0.557	chloe	0	0	 0.000
 40.190	 0.796	answer	3	2	 0.780
 40.986	 8.118	ITI	0	0	 0.000
 49.104	 0.875	chloe	0	0	 0.000
 49.979	 1.831	answer	3	3	 1.803
 51.810	 9.391	ITI	0	0	 0.000
 61.201	 0.716	betty	0	0	 0.000
 61.917	 0.637	answer	2	2	 0.581
 62.554	 8.755	ITI	0	0	 0.000
 71.309	 0.477	chloe	0	0	 0.000
 71.786	 1.115	answer	3	1	 1.088
 72.901	 7.321	ITI	0	0	 0.000
 80.222	 0.716	anne	0	0	 0.000
 80.938	 1.751	answer	1	1	 1.696
 82.689	 6.606	ITI	0	0	 0.000
 89.295	 0.717	anne	0	0	 0.000
 90.012	 1.671	answer	1	1	 1.602
 91.683	 6.923	ITI	0	0	 0.000
 98.606	 0.478	betty	0	0	 0.000
 99.084	 0.637	answer	2	2	 0.596
 99.721	 8.038	ITI	0	0	 0.000
 107.759	 0.557	betty	0	0	 0.000
 108.316	 0.955	answer	2	2	 0.932
 109.271	 8.914	ITI	0	0	 0.000
 118.185	 0.636	chloe	0	0	 0.000
 118.821	 0.717	answer	3	3	 0.645
 119.538	 9.789	ITI	0	0	 0.000
 129.327	 0.796	chloe	0	0	 0.000
 130.123	 1.114	answer	3	3	 1.075
 131.237	 8.118	ITI	0	0	 0.000
 139.355	 0.557	anne	0	0	 0.000
 139.912	 0.637	answer	1	1	 0.584
 140.549	 8.197	ITI	0	0	 0.000
 148.746	 0.716	anne	0	0	 0.000
 149.462	 0.637	answer	1	1	 0.610
 150.099	 8.437	ITI	0	0	 0.000
 158.536	 0.716	betty	0	0	 0.000
 159.252	 2.149	answer	2	2	 2.132
 161.401	 6.127	ITI	0	0	 0.000
 167.528	 0.398	betty	0	0	 0.000
 167.926	 2.229	answer	2	3	 2.172
 170.155	 6.447	ITI	0	0	 0.000
 176.602	 0.636	chloe	0	0	 0.000
 177.238	 0.955	answer	3	3	 0.882
 178.193	 7.799	ITI	0	0	 0.000
 185.992	 0.478	anne	0	0	 0.000
 186.470	 0.955	answer	1	1	 0.910
 187.425	 8.755	ITI	0	0	 0.000
 196.180	 0.875	chloe	0	0	 0.000
 197.055	 0.955	answer	3	3	 0.891
 198.010	 7.242	ITI	0	0	 0.000
 205.252	 0.796	anne	0	0	 0.000
 206.048	 0.477	answer	1	1	 0.402
 206.525	 8.755	ITI	0	0	 0.000
 215.280	 0.637	betty	0	0	 0.000
 215.917	 1.751	answer	2	2	 1.727
 217.668	 6.526	ITI	0	0	 0.000
 224.194	 0.636	betty	0	0	 0.000
 224.830	 0.637	answer	2	2	 0.602
 225.467	 8.357	ITI	0	0	 0.000
 233.824	 0.796	chloe	0	0	 0.000
 234.620	 0.796	answer	3	3	 0.764
 235.416	 7.639	ITI	0	0	 0.000
 243.055	 0.717	anne	0	0	 0.000
 243.772	 0.956	answer	1	1	 0.940
 244.728	 7.560	ITI	0	0	 0.000
 252.288	 0.557	anne	0	0	 0.000
 252.845	 0.716	answer	1	1	 0.651
 253.561	 7.720	ITI	0	0	 0.000
 261.281	 0.399	betty	0	0	 0.000
 261.680	 0.955	answer	2	2	 0.902
 262.635	 9.072	ITI	0	0	 0.000
 271.707	 0.875	chloe	0	0	 0.000
 272.582	 2.467	answer	3	2	 2.432
 275.049	 4.776	ITI	0	0	 0.000
 279.825	 0.796	chloe	0	0	 0.000
 280.621	 0.637	answer	3	3	 0.611
 281.258	 8.674	ITI	0	0	 0.000
 289.932	 0.478	betty	0	0	 0.000
 290.410	 1.432	answer	2	2	 1.392
 291.842	 7.084	ITI	0	0	 0.000
 298.926	 0.716	anne	0	0	 0.000
 299.642	 1.751	answer	1	2	 1.718
 301.393	 7.640	ITI	0	0	 0.000
 309.033	 0.477	chloe	0	0	 0.000
 309.510	 1.671	answer	3	3	 1.642
 311.181	 7.482	ITI	0	0	 0.000
 318.663	 0.557	anne	0	0	 0.000
 319.220	 0.319	answer	1	1	 0.278
 319.539	 8.435	ITI	0	0	 0.000
 327.974	 0.876	chloe	0	0	 0.000
 328.850	 1.750	answer	3	2	 1.740
 330.600	 6.448	ITI	0	0	 0.000
 337.048	 0.557	betty	0	0	 0.000
 337.605	 1.989	answer	2	3	 1.917
 339.594	 5.014	ITI	0	0	 0.000
 344.608	 4.138	END	0	0	 0.000
