onset	duration	trial_type	file	expected_answer	answer	reaction_time
0.0	2.069	ITI	Rien	0	0	0.0
2.069	0.4849206349206349	betty	214_voyelle	0	0	0.0
2.553920634920635	0.6410793650793649	answer	Rien	-2	1	0.6410793650793649
3.195	8.902	ITI	Rien	0	0	0.0
12.097	0.3878458049886621	betty	214_pouvez	0	0	0.0
12.484845804988662	0.8741541950113383	answer	Rien	-2	2	0.8741541950113383
13.359	8.287999999999998	ITI	Rien	0	0	0.0
21.647	0.4126303854875283	anne	182_toussez	0	0	0.0
22.059630385487527	0.809369614512472	answer	Rien	-1	1	0.809369614512472
22.869	7.7719999999999985	ITI	Rien	0	0	0.0
30.641	0.7627664399092969	anne	182_mardi	0	0	0.0
31.403766439909294	1.493233560090705	answer	Rien	-1	2	1.493233560090705
32.897	6.736000000000004	ITI	Rien	0	0	0.0
39.633	0.464625850340136	chloe	233_penser	0	0	0.0
40.09762585034014	0.0	answer	Rien	-3	0	0.0
40.09762585034014	9.006374149659862	ITI	Rien	0	0	0.0
49.104	0.8311337868480726	chloe	233_francais	0	0	0.0
49.93513378684807	0.13186621315192507	answer	Rien	-3	3	0.13186621315192507
50.06699999999999	11.135000000000005	ITI	Rien	0	0	0.0
61.202	0.6545351473922902	betty	214_jeudi	0	0	0.0
61.856535147392286	2.530464852607711	answer	Rien	-2	1	2.530464852607711
64.387	6.921999999999997	ITI	Rien	0	0	0.0
71.309	0.4357142857142857	chloe	233_hallo	0	0	0.0
71.74471428571428	1.1542857142857181	answer	Rien	-3	3	1.1542857142857181
72.899	7.323999999999998	ITI	Rien	0	0	0.0
80.223	0.6176643990929706	anne	182_quatre	0	0	0.0
80.84066439909297	0.25233560090702345	answer	Rien	-1	1	0.25233560090702345
81.09299999999999	8.202000000000012	ITI	Rien	0	0	0.0
89.295	0.6878231292517006	anne	182_lundi	0	0	0.0
89.9828231292517	0.3881768707482981	answer	Rien	-1	1	0.3881768707482981
90.371	8.236000000000004	ITI	Rien	0	0	0.0
98.607	0.42	betty	214_partie	0	0	0.0
99.027	1.7779999999999945	answer	Rien	-2	3	1.7779999999999945
100.80499999999999	6.954000000000008	ITI	Rien	0	0	0.0
107.759	0.5071655328798186	betty	214_neutre	0	0	0.0
108.26616553287982	1.9828344671201836	answer	Rien	-2	2	1.9828344671201836
110.24900000000001	7.935999999999993	ITI	Rien	0	0	0.0
118.185	0.5902040816326529	chloe	233_toussez	0	0	0.0
118.77520408163265	0.3417959183673475	answer	Rien	-3	3	0.3417959183673475
119.117	10.210999999999999	ITI	Rien	0	0	0.0
129.328	0.7329705215419501	chloe	233_quatre	0	0	0.0
130.06097052154195	0.0	answer	Rien	-3	0	0.0
130.06097052154195	9.294029478458043	ITI	Rien	0	0	0.0
139.355	0.483061224489796	anne	182_partie	0	0	0.0
139.8380612244898	0.8909387755102203	answer	Rien	-1	2	0.8909387755102203
140.729	8.018	ITI	Rien	0	0	0.0
148.747	0.6468934240362811	anne	182_voyelle	0	0	0.0
149.3938934240363	0.20110657596369863	answer	Rien	-1	1	0.20110657596369863
149.595	8.941000000000003	ITI	Rien	0	0	0.0
158.536	0.6852380952380952	betty	214_mardi	0	0	0.0
159.2212380952381	0.827761904761913	answer	Rien	-2	2	0.827761904761913
160.049	7.47999999999999	ITI	Rien	0	0	0.0
167.529	0.33918367346938777	betty	214_penser	0	0	0.0
167.8681836734694	1.1568163265306084	answer	Rien	-2	2	1.1568163265306084
169.025	7.576999999999998	ITI	Rien	0	0	0.0
176.602	0.5778684807256236	chloe	233_partie	0	0	0.0
177.17986848072562	1.2551315192743722	answer	Rien	-3	3	1.2551315192743722
178.435	7.557999999999993	ITI	Rien	0	0	0.0
185.993	0.4461678004535147	anne	182_penser	0	0	0.0
186.4391678004535	0.353832199546494	answer	Rien	-1	1	0.353832199546494
186.793	9.387	ITI	Rien	0	0	0.0
196.18	0.7930385487528344	chloe	233_lundi	0	0	0.0
196.97303854875284	1.9419614512471657	answer	Rien	-3	2	1.9419614512471657
198.915	6.337999999999994	ITI	Rien	0	0	0.0
205.253	0.7290702947845805	anne	182_jeudi	0	0	0.0
205.98207029478456	1.87092970521544	answer	Rien	-1	3	1.87092970521544
207.853	7.4269999999999925	ITI	Rien	0	0	0.0
215.28	0.5675963718820861	betty	214_lundi	0	0	0.0
215.84759637188208	2.3434036281179194	answer	Rien	-2	3	2.3434036281179194
218.191	6.002999999999986	ITI	Rien	0	0	0.0
224.194	0.6146031746031746	betty	214_francais	0	0	0.0
224.80860317460315	0.8563968253968258	answer	Rien	-2	2	0.8563968253968258
225.66499999999996	8.160000000000025	ITI	Rien	0	0	0.0
233.825	0.7373015873015873	chloe	233_jeudi	0	0	0.0
234.5623015873016	1.9566984126984333	answer	Rien	-3	1	1.9566984126984333
236.51900000000003	6.536999999999978	ITI	Rien	0	0	0.0
243.056	0.6907256235827665	anne	182_neutre	0	0	0.0
243.7467256235828	0.31227437641721806	answer	Rien	-1	1	0.31227437641721806
244.059	8.22999999999999	ITI	Rien	0	0	0.0
252.289	0.4803174603174603	anne	182_pouvez	0	0	0.0
252.76931746031744	0.9516825396825561	answer	Rien	-1	3	0.9516825396825561
253.721	7.560999999999979	ITI	Rien	0	0	0.0
261.282	0.317687074829932	betty	214_hallo	0	0	0.0
261.5996870748299	1.2353129251700925	answer	Rien	-2	2	1.2353129251700925
262.835	8.873000000000047	ITI	Rien	0	0	0.0
271.708	0.7879138321995465	chloe	233_neutre	0	0	0.0
272.49591383219956	1.1690861678004536	answer	Rien	-3	2	1.1690861678004536
273.665	6.159999999999968	ITI	Rien	0	0	0.0
279.825	0.7115419501133787	chloe	233_voyelle	0	0	0.0
280.53654195011336	1.7864580498866136	answer	Rien	-3	3	1.7864580498866136
282.323	7.610000000000014	ITI	Rien	0	0	0.0
289.933	0.4214739229024944	betty	214_toussez	0	0	0.0
290.3544739229025	2.2605260770975146	answer	Rien	-2	3	2.2605260770975146
292.615	6.310999999999979	ITI	Rien	0	0	0.0
298.926	0.6693197278911565	anne	182_francais	0	0	0.0
299.59531972789114	0.10968027210885173	answer	Rien	-1	1	0.10968027210885173
299.705	4.872000000000014	ITI	Rien	0	0	0.0
304.577	0.4	chloe	233_pouvez	0	0	0.0
304.977	1.2340000000000084	answer	Rien	-3	3	1.2340000000000084
306.21099999999996	7.996000000000038	ITI	Rien	0	0	0.0
314.207	0.4651927437641724	anne	182_hallo	0	0	0.0
314.6721927437642	1.574807256235844	answer	Rien	-1	2	1.574807256235844
316.247	7.271999999999991	ITI	Rien	0	0	0.0
323.519	0.8059410430839002	chloe	233_mardi	0	0	0.0
324.3249410430839	0.8420589569160998	answer	Rien	-3	2	0.8420589569160998
325.16700000000003	7.423999999999978	ITI	Rien	0	0	0.0
332.591	0.4672789115646258	betty	214_quatre	0	0	0.0
333.0582789115646	1.4447210884353905	answer	Rien	-2	3	1.4447210884353905
334.50300000000004	5.648999999999944	ITI	Rien	0	0	0.0
