onset	duration	trial_type	file	expected_answer	answer	reaction_time
0.0	2.069	ITI	Rien	0	0	0.0
2.069	0.4849206349206349	betty	214_voyelle	0	0	0.0
2.553920634920635	0.828079365079365	answer	Rien	-2	2	0.828079365079365
3.3819999999999997	8.714	ITI	Rien	0	0	0.0
12.096	0.3878458049886621	betty	214_pouvez	0	0	0.0
12.483845804988663	1.3341541950113376	answer	Rien	-2	2	1.3341541950113376
13.818000000000001	7.828999999999997	ITI	Rien	0	0	0.0
21.647	0.4126303854875283	anne	182_toussez	0	0	0.0
22.059630385487527	1.5643696145124721	answer	Rien	-1	1	1.5643696145124721
23.624	7.016000000000002	ITI	Rien	0	0	0.0
30.64	0.7627664399092969	anne	182_mardi	0	0	0.0
31.402766439909296	0.9912335600907012	answer	Rien	-1	3	0.9912335600907012
32.394	7.239000000000004	ITI	Rien	0	0	0.0
39.633	0.464625850340136	chloe	233_penser	0	0	0.0
40.09762585034014	0.8723741496598592	answer	Rien	-3	2	0.8723741496598592
40.97	8.134	ITI	Rien	0	0	0.0
49.104	0.8311337868480726	chloe	233_francais	0	0	0.0
49.93513378684807	1.8468662131519273	answer	Rien	-3	3	1.8468662131519273
51.782	9.419000000000004	ITI	Rien	0	0	0.0
61.201	0.6545351473922902	betty	214_jeudi	0	0	0.0
61.85553514739229	0.6424648526077108	answer	Rien	-2	2	0.6424648526077108
62.498	8.811	ITI	Rien	0	0	0.0
71.309	0.4357142857142857	chloe	233_hallo	0	0	0.0
71.74471428571428	1.1292857142857182	answer	Rien	-3	1	1.1292857142857182
72.874	7.347999999999999	ITI	Rien	0	0	0.0
80.222	0.6176643990929706	anne	182_quatre	0	0	0.0
80.83966439909297	1.7943356009070377	answer	Rien	-1	1	1.7943356009070377
82.634	6.661000000000001	ITI	Rien	0	0	0.0
89.295	0.6878231292517006	anne	182_lundi	0	0	0.0
89.9828231292517	1.6311768707482983	answer	Rien	-1	1	1.6311768707482983
91.614	6.99199999999999	ITI	Rien	0	0	0.0
98.606	0.42	betty	214_partie	0	0	0.0
99.026	0.6540000000000086	answer	Rien	-2	2	0.6540000000000086
99.68	8.078999999999994	ITI	Rien	0	0	0.0
107.759	0.5071655328798186	betty	214_neutre	0	0	0.0
108.26616553287982	0.9818344671201836	answer	Rien	-2	2	0.9818344671201836
109.248	8.936999999999998	ITI	Rien	0	0	0.0
118.185	0.5902040816326529	chloe	233_toussez	0	0	0.0
118.77520408163265	0.6907959183673428	answer	Rien	-3	3	0.6907959183673428
119.466	9.861000000000004	ITI	Rien	0	0	0.0
129.327	0.7329705215419501	chloe	233_quatre	0	0	0.0
130.05997052154194	1.138029478458042	answer	Rien	-3	3	1.138029478458042
131.19799999999998	8.15700000000001	ITI	Rien	0	0	0.0
139.355	0.483061224489796	anne	182_partie	0	0	0.0
139.8380612244898	0.6579387755102204	answer	Rien	-1	1	0.6579387755102204
140.496	8.25	ITI	Rien	0	0	0.0
148.746	0.6468934240362811	anne	182_voyelle	0	0	0.0
149.3928934240363	0.6791065759636986	answer	Rien	-1	1	0.6791065759636986
150.07199999999997	8.464000000000027	ITI	Rien	0	0	0.0
158.536	0.6852380952380952	betty	214_mardi	0	0	0.0
159.2212380952381	2.162761904761913	answer	Rien	-2	2	2.162761904761913
161.38400000000001	6.143999999999977	ITI	Rien	0	0	0.0
167.528	0.33918367346938777	betty	214_penser	0	0	0.0
167.86718367346938	2.2308163265306087	answer	Rien	-2	3	2.2308163265306087
170.09799999999998	6.504000000000019	ITI	Rien	0	0	0.0
176.602	0.5778684807256236	chloe	233_partie	0	0	0.0
177.17986848072562	0.9401315192743721	answer	Rien	-3	3	0.9401315192743721
178.11999999999998	7.872000000000014	ITI	Rien	0	0	0.0
185.992	0.4461678004535147	anne	182_penser	0	0	0.0
186.4381678004535	0.941832199546494	answer	Rien	-1	1	0.941832199546494
187.38	8.800000000000011	ITI	Rien	0	0	0.0
196.18	0.7930385487528344	chloe	233_lundi	0	0	0.0
196.97303854875284	0.9729614512471656	answer	Rien	-3	3	0.9729614512471656
197.946	7.306000000000012	ITI	Rien	0	0	0.0
205.252	0.7290702947845805	anne	182_jeudi	0	0	0.0
205.9810702947846	0.4689297052154118	answer	Rien	-1	1	0.4689297052154118
206.45	8.830000000000013	ITI	Rien	0	0	0.0
215.28	0.5675963718820861	betty	214_lundi	0	0	0.0
215.84759637188208	1.7964036281179143	answer	Rien	-2	2	1.7964036281179143
217.64399999999998	6.550000000000011	ITI	Rien	0	0	0.0
224.194	0.6146031746031746	betty	214_francais	0	0	0.0
224.80860317460315	0.6233968253968495	answer	Rien	-2	2	0.6233968253968495
225.432	8.392000000000024	ITI	Rien	0	0	0.0
233.824	0.7373015873015873	chloe	233_jeudi	0	0	0.0
234.5613015873016	0.8226984126984049	answer	Rien	-3	3	0.8226984126984049
235.38400000000001	7.670999999999992	ITI	Rien	0	0	0.0
243.055	0.6907256235827665	anne	182_neutre	0	0	0.0
243.74572562358279	0.966274376417218	answer	Rien	-1	1	0.966274376417218
244.71200000000002	7.575999999999993	ITI	Rien	0	0	0.0
252.288	0.4803174603174603	anne	182_pouvez	0	0	0.0
252.76831746031746	0.7276825396825277	answer	Rien	-1	1	0.7276825396825277
253.49599999999998	7.785000000000025	ITI	Rien	0	0	0.0
261.281	0.317687074829932	betty	214_hallo	0	0	0.0
261.5986870748299	0.983312925170069	answer	Rien	-2	2	0.983312925170069
262.582	9.125	ITI	Rien	0	0	0.0
271.707	0.7879138321995465	chloe	233_neutre	0	0	0.0
272.49491383219953	2.5190861678004532	answer	Rien	-3	2	2.5190861678004532
275.014	4.810999999999979	ITI	Rien	0	0	0.0
279.825	0.7115419501133787	chloe	233_voyelle	0	0	0.0
280.53654195011336	0.6954580498866135	answer	Rien	-3	3	0.6954580498866135
281.23199999999997	8.700000000000045	ITI	Rien	0	0	0.0
289.932	0.4214739229024944	betty	214_toussez	0	0	0.0
290.35347392290254	1.4485260770975141	answer	Rien	-2	2	1.4485260770975141
291.8020000000001	7.12399999999991	ITI	Rien	0	0	0.0
298.926	0.6693197278911565	anne	182_francais	0	0	0.0
299.59531972789114	1.7646802721088517	answer	Rien	-1	2	1.7646802721088517
301.36	7.673000000000002	ITI	Rien	0	0	0.0
309.033	0.4	chloe	233_pouvez	0	0	0.0
309.433	1.7189999999999754	answer	Rien	-3	3	1.7189999999999754
311.152	7.511000000000024	ITI	Rien	0	0	0.0
318.663	0.4651927437641724	anne	182_hallo	0	0	0.0
319.1281927437642	0.369807256235844	answer	Rien	-1	1	0.369807256235844
319.49800000000005	8.475999999999942	ITI	Rien	0	0	0.0
327.974	0.8059410430839002	chloe	233_mardi	0	0	0.0
328.7799410430839	1.810058956916133	answer	Rien	-3	2	1.810058956916133
330.59000000000003	6.45799999999997	ITI	Rien	0	0	0.0
337.048	0.4672789115646258	betty	214_quatre	0	0	0.0
337.5152789115646	2.0067210884353908	answer	Rien	-2	3	2.0067210884353908
339.522	5.086000000000013	ITI	Rien	0	0	0.0
