onset	duration	trial_type	expected_response	given_response	response_time
 0.000	 2.069	ITI	0	0	 0.000
 2.069	 0.558	betty	0	0	 0.000
 2.627	 1.750	answer	2	2	 1.747
 4.377	 7.721	ITI	0	0	 0.000
 12.098	 0.477	betty	0	0	 0.000
 12.575	 2.308	answer	2	3	 2.283
 14.883	 6.765	ITI	0	0	 0.000
 21.648	 0.477	anne	0	0	 0.000
 22.125	 1.671	answer	1	1	 1.631
 23.796	 6.845	ITI	0	0	 0.000
 30.641	 0.796	anne	0	0	 0.000
 31.437	 2.388	answer	1	2	 2.343
 33.825	 5.809	ITI	0	0	 0.000
 39.634	 0.557	chloe	0	0	 0.000
 40.191	 1.910	answer	3	2	 1.833
 42.101	 7.004	ITI	0	0	 0.000
 49.105	 0.876	chloe	0	0	 0.000
 49.981	 0.318	answer	3	3	 0.305
 50.299	 10.903	ITI	0	0	 0.000
 61.202	 0.716	betty	0	0	 0.000
 61.918	 0.876	answer	2	2	 0.798
 62.794	 8.516	ITI	0	0	 0.000
 71.310	 0.477	chloe	0	0	 0.000
 71.787	 0.796	answer	3	4	 0.795
 72.583	 7.641	ITI	0	0	 0.000
 80.224	 0.716	anne	0	0	 0.000
 80.940	 1.910	answer	1	1	 1.904
 82.850	 6.446	ITI	0	0	 0.000
 89.296	 0.716	anne	0	0	 0.000
 90.012	 1.115	answer	1	1	 1.054
 91.127	 7.481	ITI	0	0	 0.000
 98.608	 0.478	betty	0	0	 0.000
 99.086	 0.398	answer	2	2	 0.396
 99.484	 8.276	ITI	0	0	 0.000
 107.760	 0.557	betty	0	0	 0.000
 108.317	 1.114	answer	2	2	 1.099
 109.431	 8.755	ITI	0	0	 0.000
 118.186	 0.637	chloe	0	0	 0.000
 118.823	 0.159	answer	3	3	 0.117
 118.982	 10.346	ITI	0	0	 0.000
 129.328	 0.796	chloe	0	0	 0.000
 130.124	 1.352	answer	3	1	 1.286
 131.476	 7.880	ITI	0	0	 0.000
 139.356	 0.557	anne	0	0	 0.000
 139.913	 1.114	answer	1	2	 1.107
 141.027	 7.720	ITI	0	0	 0.000
 148.747	 0.716	anne	0	0	 0.000
 149.463	 0.399	answer	1	1	 0.323
 149.862	 8.674	ITI	0	0	 0.000
 158.536	 0.717	betty	0	0	 0.000
 159.253	 0.477	answer	2	2	 0.413
 159.730	 7.800	ITI	0	0	 0.000
 167.530	 0.398	betty	0	0	 0.000
 167.928	 0.955	answer	2	2	 0.900
 168.883	 7.719	ITI	0	0	 0.000
 176.602	 0.637	chloe	0	0	 0.000
 177.239	 0.159	answer	3	3	 0.145
 177.398	 8.596	ITI	0	0	 0.000
 185.994	 0.478	anne	0	0	 0.000
 186.472	 0.397	answer	1	1	 0.388
 186.869	 9.311	ITI	0	0	 0.000
 196.180	 0.876	chloe	0	0	 0.000
 197.056	 0.239	answer	3	3	 0.204
 197.295	 7.959	ITI	0	0	 0.000
 205.254	 0.796	anne	0	0	 0.000
 206.050	 0.318	answer	1	1	 0.296
 206.368	 8.913	ITI	0	0	 0.000
 215.281	 0.637	betty	0	0	 0.000
 215.918	 1.591	answer	2	2	 1.582
 217.509	 6.686	ITI	0	0	 0.000
 224.195	 0.637	betty	0	0	 0.000
 224.832	 0.398	answer	2	2	 0.372
 225.230	 8.595	ITI	0	0	 0.000
 233.825	 0.796	chloe	0	0	 0.000
 234.621	 0.397	answer	3	3	 0.357
 235.018	 8.039	ITI	0	0	 0.000
 243.057	 0.716	anne	0	0	 0.000
 243.773	 1.672	answer	1	1	 1.625
 245.445	 6.844	ITI	0	0	 0.000
 252.289	 0.557	anne	0	0	 0.000
 252.846	 0.636	answer	1	1	 0.584
 253.482	 7.800	ITI	0	0	 0.000
 261.282	 0.398	betty	0	0	 0.000
 261.680	 1.592	answer	2	2	 1.554
 263.272	 8.436	ITI	0	0	 0.000
 271.708	 0.876	chloe	0	0	 0.000
 272.584	 1.035	answer	3	1	 0.978
 273.619	 6.207	ITI	0	0	 0.000
 279.826	 0.796	chloe	0	0	 0.000
 280.622	 0.239	answer	3	3	 0.208
 280.861	 9.073	ITI	0	0	 0.000
 289.934	 0.477	betty	0	0	 0.000
 290.411	 0.796	answer	2	2	 0.781
 291.207	 7.720	ITI	0	0	 0.000
 298.927	 0.716	anne	0	0	 0.000
 299.643	 0.398	answer	1	1	 0.349
 300.041	 8.994	ITI	0	0	 0.000
 309.035	 0.477	chloe	0	0	 0.000
 309.512	 1.194	answer	3	3	 1.132
 310.706	 7.958	ITI	0	0	 0.000
 318.664	 0.557	anne	0	0	 0.000
 319.221	 1.035	answer	1	1	 0.969
 320.256	 7.720	ITI	0	0	 0.000
 327.976	 0.875	chloe	0	0	 0.000
 328.851	 0.160	answer	3	3	 0.153
 329.011	 8.037	ITI	0	0	 0.000
 337.048	 0.557	betty	0	0	 0.000
 337.605	 2.149	answer	2	2	 2.089
 339.754	 4.856	ITI	0	0	 0.000
 344.610	 4.139	END	0	0	 0.000
